代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SH600707,2024-01-02,6.75,6.79,6.61,6.71,41379520,276362048.0
SH600707,2024-01-03,6.65,6.74,6.6,6.7,29666144,197478896.0
SH600707,2024-01-04,6.7,6.8,6.6,6.72,34017376,226952608.0
SH600707,2024-01-05,6.72,6.77,6.62,6.64,26692700,177839584.0
SH600707,2024-01-08,6.69,7.05,6.64,6.68,63412440,429634304.0
SH600707,2024-01-09,6.68,6.85,6.62,6.66,36919752,247556912.0
SH600707,2024-01-10,6.64,6.75,6.52,6.6,28840870,190979312.0
SH600707,2024-01-11,6.61,6.73,6.57,6.6,22488140,149619824.0
SH600707,2024-01-12,6.6,6.64,6.5,6.53,15385418,100999712.0
SH600707,2024-01-15,6.47,6.65,6.44,6.56,19972336,130981272.0
SH600707,2024-01-16,6.55,6.63,6.42,6.61,22673410,147686800.0
SH600707,2024-01-17,6.55,6.67,6.41,6.45,17286210,112708448.0
SH600707,2024-01-18,6.38,6.41,6.17,6.37,23237690,145759440.0
SH600707,2024-01-19,6.37,6.43,6.29,6.34,15919877,101122136.0
SH600707,2024-01-22,6.3,6.35,5.99,6.01,25674068,158375344.0
SH600707,2024-01-23,6.01,6.11,5.88,6.05,24503500,147439216.0
SH600707,2024-01-24,6.06,6.33,5.97,6.3,36011800,221095104.0
SH600707,2024-01-25,6.3,6.66,6.22,6.65,26794042,173867008.0
SH600707,2024-01-26,6.63,6.73,6.55,6.63,17924016,118912056.0
SH600707,2024-01-29,6.66,6.81,6.56,6.66,27894500,186477472.0
SH600707,2024-01-30,6.6,6.6,5.99,5.99,44141600,273780064.0
SH600707,2024-01-31,6.03,6.17,5.8,5.82,40525532,241481184.0
SH600707,2024-02-01,5.76,6.05,5.7,5.82,42106280,245722784.0
SH600707,2024-02-02,5.82,5.92,5.38,5.59,35231064,200439056.0
SH600707,2024-02-05,5.56,5.56,5.05,5.19,43417688,228126224.0
SH600707,2024-02-06,5.23,5.71,5.08,5.71,40654888,221901104.0
SH600707,2024-02-07,5.8,6.18,5.79,6.17,54619852,331902272.0
SH600707,2024-02-08,6.18,6.62,6.13,6.4,57427236,369335296.0
SH600707,2024-02-19,6.42,6.59,6.31,6.58,37022560,238895184.0
SH600707,2024-02-20,6.55,6.58,6.39,6.54,23559858,153123312.0
SH600707,2024-02-21,6.5,6.79,6.45,6.6,29680604,198595040.0
SH600707,2024-02-22,6.65,6.74,6.43,6.68,22540688,149030912.0
SH600707,2024-02-23,6.69,6.71,6.51,6.6,27799942,182858160.0
SH600707,2024-02-26,6.56,6.76,6.54,6.7,25824900,172921504.0
SH600707,2024-02-27,6.73,6.82,6.62,6.81,26473514,178692192.0
SH600707,2024-02-28,6.8,7.01,6.52,6.55,31832202,215132416.0
SH600707,2024-02-29,6.55,6.91,6.55,6.91,35210588,239392288.0
SH600707,2024-03-01,6.91,7.26,6.87,7.23,49583688,351322304.0
SH600707,2024-03-04,7.29,7.29,7.06,7.18,31081826,222308128.0
SH600707,2024-03-05,7.16,7.29,7.1,7.23,34983744,252566192.0
SH600707,2024-03-06,7.2,7.33,7.13,7.18,23913500,172817040.0
SH600707,2024-03-07,7.12,7.2,6.97,6.97,27548160,194911648.0
SH600707,2024-03-08,6.97,7.22,6.96,7.2,24902536,177518144.0
SH600707,2024-03-11,7.19,7.36,7.11,7.33,26477078,191801760.0
SH600707,2024-03-12,7.32,7.33,7.15,7.17,20504010,147841664.0
SH600707,2024-03-13,7.19,7.24,7.11,7.12,20211218,144705808.0
SH600707,2024-03-14,7.14,7.19,6.99,7.06,23497964,166214496.0
SH600707,2024-03-15,7.08,7.32,7.02,7.24,29573568,212131120.0
SH600707,2024-03-18,7.17,7.58,7.16,7.35,30438044,223468624.0
SH600707,2024-03-19,7.32,7.65,7.28,7.49,49762600,374462944.0
SH600707,2024-03-20,7.45,7.55,7.3,7.42,24541312,182127392.0
SH600707,2024-03-21,7.51,7.81,7.42,7.47,32815884,249353616.0
SH600707,2024-03-22,7.47,7.48,7.21,7.27,28742800,210728256.0
SH600707,2024-03-25,7.22,7.31,7.07,7.11,19764300,142497328.0
SH600707,2024-03-26,7.11,7.18,7.02,7.08,14134800,100112568.0
SH600707,2024-03-27,7.1,7.18,6.96,6.99,23910262,168513456.0
SH600707,2024-03-28,6.96,7.38,6.95,7.21,22649200,163137024.0
SH600707,2024-03-29,7.2,7.36,7.12,7.35,17760524,129170944.0
SH600707,2024-04-01,7.64,8.09,7.62,8.09,22600400,180757312.0
SH600707,2024-04-02,8.64,8.8,8.28,8.46,155252448,1317625088.0
SH600707,2024-04-03,8.6,8.98,8.15,8.78,155705328,1338381952.0
SH600707,2024-04-08,8.34,8.34,7.9,7.92,124532520,1006664960.0
SH600707,2024-04-09,7.86,8.1,7.47,7.81,92778944,714318464.0
SH600707,2024-04-10,7.69,7.8,7.45,7.56,51611948,390963904.0
SH600707,2024-04-11,7.53,7.81,7.51,7.62,53029912,407973216.0
SH600707,2024-04-12,7.75,7.99,7.67,7.83,58199580,455431104.0
SH600707,2024-04-15,7.65,8.04,7.51,7.91,55661720,433406816.0
SH600707,2024-04-16,7.81,7.88,7.33,7.36,52048592,393306048.0
SH600707,2024-04-17,7.38,7.61,7.35,7.57,46884188,351527296.0
SH600707,2024-04-18,7.51,7.83,7.42,7.63,41595480,319187968.0
SH600707,2024-04-19,7.55,7.64,7.25,7.34,39669356,293578112.0
SH600707,2024-04-22,7.27,7.27,6.72,7.09,48970700,343312544.0
SH600707,2024-04-23,7.08,7.31,7.07,7.15,26627800,191003760.0
SH600707,2024-04-24,7.15,7.42,7.13,7.38,25256308,183956192.0
SH600707,2024-04-25,7.39,7.61,7.29,7.48,27223500,203346576.0
SH600707,2024-04-26,7.51,7.81,7.51,7.79,30139142,231918880.0
SH600707,2024-04-29,7.79,8.02,7.72,7.8,41045000,322040192.0
SH600707,2024-04-30,7.85,8.29,7.83,8.1,60332100,488902656.0
SH600707,2024-05-06,8.18,8.33,7.99,8.18,46479620,380587872.0
SH600707,2024-05-07,8.18,8.2,7.99,8.06,34487800,277940064.0
SH600707,2024-05-08,8.06,8.24,7.98,8.12,28061232,228564464.0
SH600707,2024-05-09,8.1,8.23,8.05,8.06,27065888,220381232.0
SH600707,2024-05-10,8.08,8.14,7.96,8.09,18253400,146848800.0
SH600707,2024-05-13,8.04,8.23,7.96,8.13,21312064,173395984.0
SH600707,2024-05-14,8.12,8.3,7.96,7.96,21879482,176690048.0
SH600707,2024-05-15,7.95,8.03,7.88,7.89,12571200,99991056.0
SH600707,2024-05-16,7.95,8.14,7.89,7.9,18110500,145021152.0
SH600707,2024-05-17,8.0,8.29,7.92,8.17,37833384,307472512.0
SH600707,2024-05-20,8.61,8.61,7.75,7.84,115297952,941984832.0
SH600707,2024-05-21,7.65,7.92,7.52,7.77,56951816,442147040.0
SH600707,2024-05-22,7.76,7.89,7.66,7.68,36336848,282086240.0
SH600707,2024-05-23,7.61,7.65,7.36,7.38,44810584,333966368.0
SH600707,2024-05-24,7.4,7.44,7.2,7.29,36911700,269395264.0
SH600707,2024-05-27,7.26,7.33,7.0,7.16,47246912,334366176.0
SH600707,2024-05-28,7.17,7.22,7.03,7.08,32372164,230617664.0
SH600707,2024-05-29,7.07,7.13,7.03,7.07,18685082,132189568.0
SH600707,2024-05-30,7.05,7.17,6.96,7.0,30817228,217506688.0
SH600707,2024-05-31,7.05,7.25,7.0,7.09,28835982,205744320.0
SH600707,2024-06-03,7.11,7.13,6.94,7.01,26292900,184308416.0
SH600707,2024-06-04,7.01,7.08,6.84,7.06,25700232,179134352.0
SH600707,2024-06-05,7.08,7.16,6.99,7.0,24278570,171998480.0
SH600707,2024-06-06,7.08,7.14,6.94,6.96,26201780,184122768.0
SH600707,2024-06-07,7.02,7.09,6.89,6.99,20780440,145068000.0
SH600707,2024-06-11,6.94,7.05,6.9,7.03,20214340,141129728.0
SH600707,2024-06-12,7.08,7.12,6.9,6.94,23671132,165548448.0
SH600707,2024-06-13,6.94,6.94,6.75,6.79,30978716,211170320.0
SH600707,2024-06-14,6.8,7.05,6.76,7.0,29459342,204483200.0
SH600707,2024-06-17,7.0,7.1,6.92,7.03,22941300,160749760.0
SH600707,2024-06-18,7.03,7.18,7.01,7.16,25918614,184339472.0
SH600707,2024-06-19,7.18,7.2,7.07,7.15,15276300,109142016.0
SH600707,2024-06-20,7.14,7.15,6.92,6.93,14985800,105195968.0
SH600707,2024-06-21,6.99,7.0,6.83,6.94,14359081,99703496.0
SH600707,2024-06-24,6.97,6.97,6.71,6.74,28755168,195860320.0
SH600707,2024-06-25,6.76,6.85,6.56,6.62,17561450,117689912.0
SH600707,2024-06-26,6.61,6.82,6.57,6.8,16427451,109798552.0
SH600707,2024-06-27,6.77,6.89,6.71,6.73,18627320,126730088.0
SH600707,2024-06-28,6.72,6.95,6.69,6.81,21510968,147384544.0
SH600707,2024-07-01,6.83,6.98,6.79,6.96,22428304,154598432.0
SH600707,2024-07-02,6.96,6.98,6.7,6.76,22291400,152083120.0
SH600707,2024-07-03,6.75,6.84,6.69,6.71,14173301,95608496.0
SH600707,2024-07-04,6.72,6.76,6.57,6.6,14035611,93458352.0
SH600707,2024-07-05,6.6,6.64,6.5,6.62,13160900,86593880.0
SH600707,2024-07-08,6.56,6.64,6.42,6.46,20317928,131927216.0
SH600707,2024-07-09,6.45,6.82,6.38,6.81,25660480,170240896.0
SH600707,2024-07-10,7.1,7.35,6.98,7.16,67589592,484853376.0
SH600707,2024-07-11,7.25,7.55,7.13,7.54,48532748,358516224.0
SH600707,2024-07-12,7.52,7.56,7.38,7.43,28007560,208453264.0
SH600707,2024-07-15,7.45,7.46,7.25,7.35,28104324,205817872.0
SH600707,2024-07-16,7.33,7.64,7.28,7.61,30847360,231866464.0
SH600707,2024-07-17,7.58,7.58,7.24,7.24,23515300,173409104.0
SH600707,2024-07-18,7.2,7.21,6.94,7.14,26905956,190355568.0
SH600707,2024-07-19,7.1,7.21,7.07,7.09,18989440,135268272.0
SH600707,2024-07-22,7.15,7.19,6.82,6.88,34419504,238314512.0
SH600707,2024-07-23,6.85,6.88,6.49,6.51,36590272,242378832.0
SH600707,2024-07-24,6.5,6.5,6.04,6.06,53535212,331848128.0
SH600707,2024-07-25,6.0,6.11,5.89,6.0,34717968,208768512.0
SH600707,2024-07-26,6.01,6.17,5.97,6.11,24436276,149146672.0
SH600707,2024-07-29,6.17,6.19,6.04,6.14,19656432,120604976.0
SH600707,2024-07-30,6.17,6.17,6.05,6.1,15213900,92578616.0
SH600707,2024-07-31,6.11,6.54,6.07,6.51,33611668,214110448.0
SH600707,2024-08-01,6.54,6.63,6.38,6.45,22803572,147641344.0
SH600707,2024-08-02,6.41,6.47,6.2,6.2,18843030,119111088.0
SH600707,2024-08-05,6.13,6.22,5.99,5.99,24717170,150357408.0
SH600707,2024-08-06,6.04,6.13,6.0,6.09,15831680,95844944.0
SH600707,2024-08-07,6.08,6.17,6.05,6.12,13853493,84656952.0
SH600707,2024-08-08,6.07,6.21,6.01,6.14,12680600,77496032.0
SH600707,2024-08-09,6.14,6.28,6.14,6.16,13717500,85011416.0
SH600707,2024-08-12,6.13,6.23,6.12,6.17,12572200,77673448.0
SH600707,2024-08-13,6.14,6.26,6.12,6.26,11855600,73449176.0
SH600707,2024-08-14,6.23,6.37,6.23,6.29,15503600,97733000.0
SH600707,2024-08-15,6.29,6.63,6.26,6.48,29535116,191804032.0
SH600707,2024-08-16,6.52,6.7,6.51,6.6,30989480,205126624.0
SH600707,2024-08-19,6.57,6.72,6.5,6.66,21346100,141952272.0
SH600707,2024-08-20,6.67,6.67,6.5,6.54,22433800,147314384.0
SH600707,2024-08-21,6.49,6.64,6.44,6.56,14841106,97411728.0
SH600707,2024-08-22,6.52,6.57,6.42,6.48,13433500,87066896.0
SH600707,2024-08-23,6.49,6.57,6.43,6.53,13634000,88621840.0
SH600707,2024-08-26,6.48,6.64,6.45,6.56,16895392,110757152.0
SH600707,2024-08-27,6.55,6.55,6.28,6.31,13904004,88636736.0
SH600707,2024-08-28,6.26,6.36,6.21,6.26,11488799,71910520.0
SH600707,2024-08-29,6.29,6.57,6.21,6.49,22897400,147106688.0
SH600707,2024-08-30,6.41,6.72,6.41,6.56,30934992,204027984.0
SH600707,2024-09-02,6.5,6.64,6.49,6.54,28573418,187953968.0
SH600707,2024-09-03,6.56,6.72,6.5,6.69,25587952,170319072.0
SH600707,2024-09-04,6.63,6.75,6.49,6.7,25508152,169672016.0
SH600707,2024-09-05,6.67,6.72,6.56,6.6,20952392,139023568.0
SH600707,2024-09-06,6.6,6.63,6.41,6.44,14938600,97090888.0
SH600707,2024-09-09,6.42,6.46,6.24,6.28,16673940,105315736.0
SH600707,2024-09-10,6.25,6.35,6.07,6.29,19774794,122237880.0
SH600707,2024-09-11,6.26,6.28,6.12,6.16,13584953,83989288.0
SH600707,2024-09-12,6.2,6.24,6.05,6.07,15134420,92451248.0
SH600707,2024-09-13,6.07,6.18,6.02,6.03,13301367,81063760.0
SH600707,2024-09-18,6.04,6.07,5.85,6.0,13608941,81031216.0
