代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SZ300223,2024-01-02,64.65,64.8,63.21,63.33,4375742,278357344.0
SZ300223,2024-01-03,63.08,63.37,61.81,62.2,4170010,260140512.0
SZ300223,2024-01-04,62.24,62.29,60.2,60.37,5145991,313563808.0
SZ300223,2024-01-05,60.28,60.88,59.05,59.63,4030989,242447040.0
SZ300223,2024-01-08,59.4,59.57,57.6,57.62,4150951,240937232.0
SZ300223,2024-01-09,58.03,58.78,56.95,57.64,4526900,261660560.0
SZ300223,2024-01-10,57.4,57.83,55.85,57.06,3681561,209528384.0
SZ300223,2024-01-11,57.06,58.32,56.67,57.99,4151743,239564992.0
SZ300223,2024-01-12,57.77,57.77,56.45,56.53,4565547,260260992.0
SZ300223,2024-01-15,56.24,57.68,55.8,56.74,4408986,250746160.0
SZ300223,2024-01-16,56.45,56.84,55.13,56.39,5157776,288800032.0
SZ300223,2024-01-17,56.01,56.59,54.54,54.54,4159147,230240944.0
SZ300223,2024-01-18,54.21,55.15,53.0,54.89,8452214,457116096.0
SZ300223,2024-01-19,54.48,55.35,54.13,54.35,5893020,321706720.0
SZ300223,2024-01-22,54.15,54.5,51.6,52.21,7733757,411901184.0
SZ300223,2024-01-23,52.0,52.98,51.48,52.15,6296811,329662976.0
SZ300223,2024-01-24,52.59,52.59,49.79,51.93,10138997,518756576.0
SZ300223,2024-01-25,51.96,53.22,51.25,53.19,7671664,402709152.0
SZ300223,2024-01-26,52.71,52.87,50.97,51.09,7290798,377306368.0
SZ300223,2024-01-29,51.79,53.35,51.2,51.21,9361841,487665408.0
SZ300223,2024-01-30,51.01,51.68,49.29,49.35,6418823,322977184.0
SZ300223,2024-01-31,49.0,49.75,47.51,47.55,6641849,321315936.0
SZ300223,2024-02-01,47.55,49.15,46.93,48.29,6308135,304063296.0
SZ300223,2024-02-02,48.45,48.79,44.3,45.66,8617094,399595936.0
SZ300223,2024-02-05,45.5,45.5,41.38,43.81,11481429,499815136.0
SZ300223,2024-02-06,43.47,46.78,43.0,46.67,9085099,412367648.0
SZ300223,2024-02-07,46.73,48.47,46.4,47.33,10711864,509377280.0
SZ300223,2024-02-08,47.8,50.61,47.3,50.0,12055733,595257088.0
SZ300223,2024-02-19,51.51,51.98,50.0,51.27,11582194,588537344.0
SZ300223,2024-02-20,50.54,61.52,49.42,61.52,20545762,1126810112.0
SZ300223,2024-02-21,63.41,72.33,61.63,66.23,43540264,2833209856.0
SZ300223,2024-02-22,62.0,66.0,61.52,64.64,30838254,1970722944.0
SZ300223,2024-02-23,64.63,69.69,63.27,66.07,32765528,2151066112.0
SZ300223,2024-02-26,64.85,66.88,64.19,64.7,23843852,1554174464.0
SZ300223,2024-02-27,64.0,66.38,62.71,66.13,25537026,1651179008.0
SZ300223,2024-02-28,66.0,67.16,61.15,61.2,24618768,1588367616.0
SZ300223,2024-02-29,60.5,65.64,60.27,65.55,24657694,1581578752.0
SZ300223,2024-03-01,65.88,70.28,64.9,68.15,30741860,2063200384.0
SZ300223,2024-03-04,67.9,68.98,66.05,67.59,20930168,1410126592.0
SZ300223,2024-03-05,66.3,68.59,64.69,65.91,21196104,1419181312.0
SZ300223,2024-03-06,64.5,65.88,64.01,64.65,14138082,916935424.0
SZ300223,2024-03-07,64.74,65.73,62.64,62.7,13652796,873366144.0
SZ300223,2024-03-08,63.04,65.3,62.56,65.04,14368656,923578624.0
SZ300223,2024-03-11,64.04,65.5,63.4,65.08,12121519,782569024.0
SZ300223,2024-03-12,64.7,69.5,64.67,66.87,23991582,1615511552.0
SZ300223,2024-03-13,66.99,70.25,65.91,68.12,23595062,1605657600.0
SZ300223,2024-03-14,67.05,67.43,65.06,66.54,14610340,969835008.0
SZ300223,2024-03-15,66.4,67.5,65.21,67.41,11821600,786273408.0
SZ300223,2024-03-18,68.1,68.4,66.52,68.23,14359920,971995648.0
SZ300223,2024-03-19,68.23,71.13,67.38,67.38,20402916,1413058304.0
SZ300223,2024-03-20,66.66,68.1,66.28,67.36,13281480,891182848.0
SZ300223,2024-03-21,69.8,71.14,68.22,69.0,23266560,1622267776.0
SZ300223,2024-03-22,69.83,71.08,68.53,69.13,23052434,1609102336.0
SZ300223,2024-03-25,67.59,67.6,64.0,64.2,18383852,1213340800.0
SZ300223,2024-03-26,64.06,67.3,64.06,64.19,14038064,917873856.0
SZ300223,2024-03-27,64.01,64.01,60.0,60.21,12726648,783617216.0
SZ300223,2024-03-28,60.27,62.51,60.0,61.18,11611199,711234688.0
SZ300223,2024-03-29,61.15,61.98,60.17,61.8,7972575,486471520.0
SZ300223,2024-04-01,62.26,63.3,61.7,63.1,8323844,520967168.0
SZ300223,2024-04-02,63.77,64.0,60.88,61.25,8437679,523419168.0
SZ300223,2024-04-03,61.04,63.7,60.58,62.62,11220359,699538496.0
SZ300223,2024-04-08,61.71,62.89,60.66,60.82,7348600,453872000.0
SZ300223,2024-04-09,61.0,62.0,59.51,61.99,6280237,381585280.0
SZ300223,2024-04-10,61.7,61.76,58.4,59.71,8430815,505316160.0
SZ300223,2024-04-11,59.0,63.18,58.7,61.72,11890379,734217152.0
SZ300223,2024-04-12,61.0,63.01,61.0,61.75,8791028,545306496.0
SZ300223,2024-04-15,61.47,62.98,61.0,62.47,9237644,572620096.0
SZ300223,2024-04-16,61.5,62.35,60.2,60.38,7181028,439037792.0
SZ300223,2024-04-17,61.88,65.55,61.5,65.35,15517400,992256640.0
SZ300223,2024-04-18,64.5,65.16,63.66,63.79,10564581,681067648.0
SZ300223,2024-04-19,63.36,63.5,61.08,61.7,9138383,566742848.0
SZ300223,2024-04-22,60.45,62.23,59.06,61.5,6431844,391688096.0
SZ300223,2024-04-23,61.7,62.5,60.7,61.05,5003062,306890976.0
SZ300223,2024-04-24,61.29,62.85,60.9,62.85,8040160,500674112.0
SZ300223,2024-04-25,59.6,62.2,59.11,60.6,10838699,656713920.0
SZ300223,2024-04-26,60.6,62.29,60.42,61.83,8302555,511507584.0
SZ300223,2024-04-29,61.88,63.7,61.88,63.02,9839591,619948288.0
SZ300223,2024-04-30,62.79,64.19,62.69,63.89,9271891,590563776.0
SZ300223,2024-05-06,65.01,65.3,64.01,64.02,8706387,562068160.0
SZ300223,2024-05-07,64.3,65.5,63.55,64.16,7188503,463973056.0
SZ300223,2024-05-08,63.91,63.99,62.67,62.94,5535587,349617408.0
SZ300223,2024-05-09,62.95,64.48,62.8,64.29,6601544,421588352.0
SZ300223,2024-05-10,64.74,64.74,62.37,63.04,7436308,470218368.0
SZ300223,2024-05-13,62.43,63.51,61.26,62.6,5372090,336477088.0
SZ300223,2024-05-14,62.61,63.74,61.71,62.13,4890667,305606656.0
SZ300223,2024-05-15,62.0,62.33,59.94,60.09,6617791,402531008.0
SZ300223,2024-05-16,60.66,60.98,60.0,60.1,4327829,261681232.0
SZ300223,2024-05-17,59.98,60.5,59.37,60.49,4027749,241729328.0
SZ300223,2024-05-20,60.45,60.96,60.0,60.36,4344765,262495120.0
SZ300223,2024-05-21,60.16,60.47,59.7,59.76,3438700,206275280.0
SZ300223,2024-05-22,59.8,60.33,59.58,60.28,3338254,200280816.0
SZ300223,2024-05-23,60.37,60.37,59.0,59.0,3693998,220219216.0
SZ300223,2024-05-24,59.12,59.46,55.81,55.83,7541805,430558880.0
SZ300223,2024-05-27,56.2,57.28,54.69,57.28,5888814,330411936.0
SZ300223,2024-05-28,57.3,59.14,56.52,57.47,8091433,469622048.0
SZ300223,2024-05-29,56.95,57.5,56.36,56.61,4424460,251429184.0
SZ300223,2024-05-30,56.58,59.31,55.89,58.37,8342976,483106720.0
SZ300223,2024-05-31,58.1,58.93,57.84,58.22,5698400,332296352.0
SZ300223,2024-06-03,59.17,61.13,58.99,60.22,12566213,757938048.0
SZ300223,2024-06-04,59.54,60.02,58.78,59.59,6436026,381355200.0
SZ300223,2024-06-05,59.37,60.64,59.22,59.33,6303726,379090368.0
SZ300223,2024-06-06,60.0,60.64,58.31,58.45,7248313,431221824.0
SZ300223,2024-06-07,58.6,59.61,57.57,57.8,5281231,308351552.0
SZ300223,2024-06-11,58.0,60.3,57.92,60.11,8964555,533588576.0
SZ300223,2024-06-12,59.91,60.47,59.51,59.87,7049864,422645184.0
SZ300223,2024-06-13,60.99,61.36,60.03,60.08,10932757,664328576.0
SZ300223,2024-06-14,59.41,61.35,59.07,60.77,11865993,716448768.0
SZ300223,2024-06-17,60.4,61.6,60.3,60.93,9843363,601062272.0
SZ300223,2024-06-18,60.87,61.37,59.91,60.43,7954472,482126784.0
SZ300223,2024-06-19,61.1,61.49,59.15,59.98,8213216,493666336.0
SZ300223,2024-06-20,59.6,60.8,58.5,58.62,9443442,564244992.0
SZ300223,2024-06-21,57.5,59.06,56.6,58.81,6285805,365157760.0
SZ300223,2024-06-24,58.8,59.55,56.68,56.75,6726713,391043552.0
