代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SH601099,2024-01-02,3.68,3.69,3.63,3.64,168416544,614511680
SH601099,2024-01-03,3.62,3.68,3.62,3.65,145614336,531456096
SH601099,2024-01-04,3.65,3.65,3.59,3.6,139696832,504540608
SH601099,2024-01-05,3.59,3.62,3.55,3.57,133238224,477789952
SH601099,2024-01-08,3.56,3.6,3.51,3.58,181469024,646051392
SH601099,2024-01-09,3.57,3.6,3.5,3.53,172654976,611995776
SH601099,2024-01-10,3.5,3.54,3.48,3.48,130102616,455829280
SH601099,2024-01-11,3.48,3.54,3.47,3.53,145620960,511829376
SH601099,2024-01-12,3.52,3.53,3.46,3.46,147498288,515296512
SH601099,2024-01-15,3.44,3.51,3.41,3.48,185495840,640941632
SH601099,2024-01-16,3.47,3.52,3.41,3.5,183574896,637897856
SH601099,2024-01-17,3.48,3.49,3.4,3.4,133935592,461614464
SH601099,2024-01-18,3.38,3.42,3.31,3.42,229666368,772212032
SH601099,2024-01-19,3.4,3.4,3.32,3.32,162039456,542557888
SH601099,2024-01-22,3.31,3.33,3.11,3.15,216853568,701909504
SH601099,2024-01-23,3.14,3.32,3.12,3.27,296373088,959705984
SH601099,2024-01-24,3.28,3.6,3.21,3.49,501514592,1693180160
SH601099,2024-01-25,3.44,3.56,3.4,3.5,446904352,1553953024
SH601099,2024-01-26,3.45,3.5,3.42,3.44,276971296,956385344
SH601099,2024-01-29,3.42,3.45,3.31,3.32,211818464,713938368
SH601099,2024-01-30,3.3,3.39,3.29,3.3,184603584,617573056
SH601099,2024-01-31,3.28,3.35,3.22,3.22,206137024,679238592
SH601099,2024-02-01,3.21,3.3,3.18,3.22,169829664,549304192
SH601099,2024-02-02,3.21,3.25,3.02,3.12,247072720,776702080
SH601099,2024-02-05,3.08,3.1,2.94,2.96,238892208,720590464
SH601099,2024-02-06,2.91,3.23,2.89,3.16,281839904,868207232
SH601099,2024-02-07,3.16,3.28,3.15,3.21,256098928,823123584
SH601099,2024-02-08,3.25,3.36,3.24,3.29,254533728,842901952
SH601099,2024-02-19,3.29,3.31,3.2,3.25,192731488,624691136
SH601099,2024-02-20,3.23,3.35,3.21,3.33,273886048,901182528
SH601099,2024-02-21,3.28,3.45,3.26,3.32,356752192,1198188800
SH601099,2024-02-22,3.29,3.38,3.27,3.35,244218688,815033408
SH601099,2024-02-23,3.35,3.4,3.33,3.38,242469376,815484992
SH601099,2024-02-26,3.37,3.42,3.36,3.38,211970608,717960832
SH601099,2024-02-27,3.36,3.46,3.36,3.46,251293888,856839296
SH601099,2024-02-28,3.47,3.62,3.35,3.36,484912704,1699635328
SH601099,2024-02-29,3.33,3.43,3.32,3.43,274041152,928420224
SH601099,2024-03-01,3.42,3.5,3.4,3.47,270574592,931933888
SH601099,2024-03-04,3.45,3.47,3.4,3.43,173574256,594091904
SH601099,2024-03-05,3.41,3.42,3.35,3.37,161341568,546537344
SH601099,2024-03-06,3.37,3.43,3.34,3.38,133987024,452790784
SH601099,2024-03-07,3.36,3.4,3.32,3.33,166994192,560635072
SH601099,2024-03-08,3.33,3.36,3.31,3.34,116446936,388036800
SH601099,2024-03-11,3.34,3.41,3.34,3.4,177044416,597184960
SH601099,2024-03-12,3.41,3.47,3.4,3.42,235814688,808335296
SH601099,2024-03-13,3.41,3.42,3.37,3.38,148902272,504599808
SH601099,2024-03-14,3.37,3.41,3.34,3.36,142385440,480932736
SH601099,2024-03-15,3.35,3.41,3.33,3.41,170757696,575373952
SH601099,2024-03-18,3.43,3.52,3.41,3.48,323576352,1120528768
SH601099,2024-03-19,3.47,3.47,3.4,3.4,178118368,610392640
SH601099,2024-03-20,3.4,3.43,3.38,3.41,160045248,544801856
SH601099,2024-03-21,3.41,3.47,3.41,3.42,211371600,727094720
SH601099,2024-03-22,3.42,3.43,3.35,3.35,178047984,601120768
SH601099,2024-03-25,3.31,3.32,3.19,3.2,226330704,736682880
SH601099,2024-03-26,3.2,3.23,3.16,3.2,141951664,452671808
SH601099,2024-03-27,3.18,3.19,3.1,3.1,137194336,431608864
SH601099,2024-03-28,3.09,3.18,3.09,3.13,125497384,393756832
SH601099,2024-03-29,3.12,3.16,3.11,3.16,124834976,392092608
SH601099,2024-04-01,3.22,3.25,3.19,3.21,133711776,428997472
SH601099,2024-04-02,3.2,3.21,3.16,3.18,112683648,358739520
SH601099,2024-04-03,3.17,3.19,3.15,3.16,86061584,272325824
SH601099,2024-04-08,3.14,3.16,3.11,3.11,95404736,298824832
SH601099,2024-04-09,3.11,3.14,3.11,3.13,73799000,230530560
SH601099,2024-04-10,3.12,3.13,3.04,3.06,124103904,381805952
SH601099,2024-04-11,3.05,3.09,3.04,3.06,97715144,300131296
SH601099,2024-04-12,3.05,3.07,3.01,3.02,95568520,289807584
SH601099,2024-04-15,3.01,3.12,2.94,3.07,189508832,578044480
SH601099,2024-04-16,3.04,3.06,2.95,2.96,151252880,454981216
SH601099,2024-04-17,2.97,3.05,2.97,3.05,133593936,403205440
SH601099,2024-04-18,3.04,3.11,3.02,3.04,152466768,467552800
SH601099,2024-04-19,3.02,3.06,3.01,3.02,93603528,283550848
SH601099,2024-04-22,3.01,3.04,3.0,3.01,78916864,237965456
SH601099,2024-04-23,3.01,3.03,3.0,3.0,64148428,193222224
SH601099,2024-04-24,3.01,3.02,2.98,3.01,84809920,254429376
SH601099,2024-04-25,3.0,3.02,2.98,2.99,94719536,283742848
SH601099,2024-04-26,3.12,3.29,3.06,3.29,555135040,1766483072
SH601099,2024-04-29,3.36,3.62,3.32,3.62,1142417920,4039492864
SH601099,2024-04-30,3.62,3.71,3.5,3.51,930187200,3346975744
SH601099,2024-05-06,3.55,3.58,3.43,3.47,579586944,2024018304
SH601099,2024-05-07,3.43,3.49,3.42,3.44,410573600,1416153344
SH601099,2024-05-08,3.42,3.45,3.36,3.38,280050912,950323584
SH601099,2024-05-09,3.41,3.49,3.4,3.44,442187296,1526338944
SH601099,2024-05-10,3.43,3.56,3.41,3.56,569378048,1988770048
SH601099,2024-05-13,3.55,3.84,3.48,3.72,723207552,2629474304
SH601099,2024-05-14,3.67,3.84,3.62,3.83,641521216,2391573760
SH601099,2024-05-15,3.83,3.88,3.46,3.51,743565504,2700421632
SH601099,2024-05-16,3.52,3.56,3.44,3.45,431295552,1506155776
SH601099,2024-05-17,3.45,3.49,3.4,3.48,329916640,1133261440
SH601099,2024-05-20,3.45,3.59,3.43,3.52,361747232,1274095616
SH601099,2024-05-21,3.5,3.55,3.48,3.5,205208944,719701312
SH601099,2024-05-22,3.48,3.51,3.45,3.47,203483696,708067008
SH601099,2024-05-23,3.45,3.47,3.36,3.38,252305776,860397120
SH601099,2024-05-24,3.36,3.39,3.32,3.33,173154848,580090688
SH601099,2024-05-27,3.35,3.39,3.32,3.38,168882960,566710784
SH601099,2024-05-28,3.37,3.38,3.32,3.33,144242704,481965984
SH601099,2024-05-29,3.32,3.37,3.31,3.34,123423688,412251968
SH601099,2024-05-30,3.32,3.33,3.26,3.29,176171584,579709888
SH601099,2024-05-31,3.29,3.33,3.29,3.29,108038864,357132000
SH601099,2024-06-03,3.27,3.28,3.15,3.18,256082240,819357568
SH601099,2024-06-04,3.17,3.21,3.15,3.2,165818768,528745792
SH601099,2024-06-05,3.17,3.21,3.16,3.16,113521992,360813376
SH601099,2024-06-06,3.16,3.18,3.08,3.09,173583936,540962496
SH601099,2024-06-07,3.1,3.13,3.02,3.11,183415216,568039552
SH601099,2024-06-11,3.08,3.14,3.05,3.1,132913912,412444832
SH601099,2024-06-12,3.08,3.16,3.08,3.13,149841472,468829920
SH601099,2024-06-13,3.13,3.14,3.09,3.11,116637352,362325248
SH601099,2024-06-14,3.09,3.26,3.09,3.21,336127136,1068430976
SH601099,2024-06-17,3.16,3.2,3.14,3.19,154352704,489957792
SH601099,2024-06-18,3.19,3.29,3.18,3.26,217579376,706320128
SH601099,2024-06-19,3.26,3.27,3.17,3.17,158692128,509389920
SH601099,2024-06-20,3.16,3.2,3.14,3.16,154917648,490866752
SH601099,2024-06-21,3.17,3.22,3.16,3.17,129697640,413279392
SH601099,2024-06-24,3.16,3.17,3.09,3.1,129444896,405552512
SH601099,2024-06-25,3.09,3.12,3.06,3.1,114040312,352677696
SH601099,2024-06-26,3.09,3.15,3.07,3.14,117945296,367487904
SH601099,2024-06-27,3.12,3.13,3.07,3.07,100824520,312371712
SH601099,2024-06-28,3.07,3.13,3.04,3.05,165506096,511034976
