代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SH601158,2024-01-02,5.65,5.86,5.65,5.8,18679280,108325968
SH601158,2024-01-03,5.82,5.86,5.78,5.83,14064999,81986024
SH601158,2024-01-04,5.85,5.95,5.83,5.91,19015100,112186400
SH601158,2024-01-05,5.92,6.08,5.87,5.94,20955174,125312480
SH601158,2024-01-08,5.93,5.96,5.82,5.85,14324945,84149904
SH601158,2024-01-09,5.86,5.91,5.75,5.88,11602679,67916864
SH601158,2024-01-10,5.88,5.93,5.81,5.86,10581271,61969760
SH601158,2024-01-11,5.82,5.89,5.8,5.81,7445300,43441064
SH601158,2024-01-12,5.81,5.99,5.81,5.94,17432800,103639832
SH601158,2024-01-15,5.91,6.01,5.9,5.94,10978123,65450292
SH601158,2024-01-16,5.97,5.97,5.85,5.91,8006000,47251784
SH601158,2024-01-17,5.91,5.95,5.79,5.8,8546300,50141320
SH601158,2024-01-18,5.75,5.79,5.55,5.68,16991110,96041920
SH601158,2024-01-19,5.68,5.75,5.64,5.71,9116794,51877572
SH601158,2024-01-22,5.7,5.7,5.38,5.41,14676198,81390984
SH601158,2024-01-23,5.4,5.46,5.27,5.43,12789648,68644640
SH601158,2024-01-24,5.44,5.59,5.42,5.58,13866100,76413720
SH601158,2024-01-25,5.59,5.84,5.59,5.84,12568100,72065792
SH601158,2024-01-26,5.81,5.96,5.81,5.92,13505778,79732304
SH601158,2024-01-29,5.94,6.01,5.93,5.95,12262200,73171448
SH601158,2024-01-30,5.94,6.01,5.83,5.85,11542752,68478520
SH601158,2024-01-31,5.82,5.9,5.76,5.81,12017056,70156712
SH601158,2024-02-01,5.82,5.85,5.68,5.7,13746535,78855544
SH601158,2024-02-02,5.7,5.82,5.5,5.63,16628195,94290304
SH601158,2024-02-05,5.62,5.67,5.39,5.52,26877582,148350720
SH601158,2024-02-06,5.49,5.8,5.47,5.75,23063300,129843768
SH601158,2024-02-07,5.72,5.95,5.63,5.95,28443972,166045296
SH601158,2024-02-08,5.95,5.98,5.69,5.84,31033780,181074400
SH601158,2024-02-19,5.84,5.9,5.77,5.83,20572744,119855312
SH601158,2024-02-20,5.8,5.94,5.79,5.92,15865034,93364888
SH601158,2024-02-21,5.92,5.97,5.85,5.86,20043068,118498000
SH601158,2024-02-22,5.84,5.9,5.83,5.89,9717868,56999332
SH601158,2024-02-23,5.89,5.91,5.81,5.83,13180823,76994952
SH601158,2024-02-26,5.55,5.65,5.4,5.49,93894232,513409216
SH601158,2024-02-27,5.43,5.49,5.38,5.48,59891940,325581664
SH601158,2024-02-28,5.45,5.58,5.44,5.45,60084944,330778080
SH601158,2024-02-29,5.42,5.51,5.4,5.5,37790392,206715152
SH601158,2024-03-01,5.5,5.58,5.5,5.55,35084172,194303072
SH601158,2024-03-04,5.55,5.55,5.42,5.47,32335184,176625952
SH601158,2024-03-05,5.45,5.51,5.43,5.47,19970400,109365208
SH601158,2024-03-06,5.48,5.59,5.47,5.56,30102210,166867872
SH601158,2024-03-07,5.57,5.77,5.56,5.72,36859880,210179440
SH601158,2024-03-08,5.72,5.76,5.65,5.72,26251564,149905920
SH601158,2024-03-11,5.73,5.75,5.59,5.67,20728364,117004720
SH601158,2024-03-12,5.65,5.69,5.6,5.62,17907392,101043528
SH601158,2024-03-13,5.61,5.66,5.55,5.61,15463013,86690432
SH601158,2024-03-14,5.6,5.65,5.6,5.61,8189039,46086288
SH601158,2024-03-15,5.64,5.67,5.61,5.66,12305237,69508080
SH601158,2024-03-18,5.65,5.66,5.59,5.64,12076992,67931064
SH601158,2024-03-19,5.62,5.66,5.59,5.6,9498800,53488428
SH601158,2024-03-20,5.61,5.64,5.56,5.62,9906200,55556896
SH601158,2024-03-21,5.62,5.64,5.57,5.59,6957786,38950384
SH601158,2024-03-22,5.6,5.6,5.52,5.54,8926979,49540912
SH601158,2024-03-25,5.52,5.63,5.52,5.56,12549100,69952760
SH601158,2024-03-26,5.55,5.6,5.52,5.59,9126801,50687452
SH601158,2024-03-27,5.59,5.63,5.55,5.55,8632800,48282872
SH601158,2024-03-28,5.54,5.61,5.53,5.58,10288900,57317796
SH601158,2024-03-29,5.59,5.7,5.57,5.69,12368000,69976288
SH601158,2024-04-01,5.7,5.79,5.69,5.76,12768600,73510344
SH601158,2024-04-02,5.78,5.85,5.75,5.79,13463007,77962784
SH601158,2024-04-03,5.51,5.58,5.23,5.29,65586304,348807552
SH601158,2024-04-08,5.26,5.32,5.22,5.25,43456784,228811808
SH601158,2024-04-09,5.26,5.26,5.16,5.18,34368348,178336128
SH601158,2024-04-10,5.17,5.22,5.14,5.17,21177114,109647984
SH601158,2024-04-11,5.16,5.22,5.12,5.18,24737108,128160824
SH601158,2024-04-12,5.16,5.19,5.04,5.04,29093536,148217360
SH601158,2024-04-15,5.04,5.1,4.89,5.08,26989860,135587888
SH601158,2024-04-16,5.06,5.1,4.97,4.98,20933108,105214280
SH601158,2024-04-17,4.98,5.14,4.97,5.14,21742324,110276928
SH601158,2024-04-18,5.15,5.17,5.08,5.1,16877200,86306088
SH601158,2024-04-19,5.08,5.14,5.06,5.1,14445786,73914072
SH601158,2024-04-22,5.09,5.14,5.05,5.06,13101900,66620940
SH601158,2024-04-23,5.06,5.08,4.99,5.0,12312900,61841608
SH601158,2024-04-24,5.02,5.04,4.99,5.03,7578775,38008488
SH601158,2024-04-25,5.02,5.05,5.01,5.03,8164270,41054376
SH601158,2024-04-26,5.03,5.08,5.01,5.07,14031929,70702352
SH601158,2024-04-29,5.04,5.09,5.03,5.08,21642336,109606480
SH601158,2024-04-30,5.06,5.11,5.06,5.09,14910439,75858640
SH601158,2024-05-06,5.1,5.15,5.1,5.14,19360980,99391976
SH601158,2024-05-07,5.13,5.15,5.08,5.11,13561700,69330816
SH601158,2024-05-08,5.11,5.14,5.08,5.09,11409494,58260668
SH601158,2024-05-09,5.09,5.15,5.09,5.15,14575094,74791288
SH601158,2024-05-10,5.15,5.17,5.09,5.14,13641200,69994256
SH601158,2024-05-13,5.21,5.3,5.18,5.25,45645700,239044160
SH601158,2024-05-14,5.22,5.29,5.2,5.22,27315000,143094992
SH601158,2024-05-15,5.23,5.24,5.15,5.16,19080800,98725880
SH601158,2024-05-16,5.16,5.17,5.13,5.14,14854700,76503328
SH601158,2024-05-17,5.14,5.17,5.12,5.16,14956200,76906456
SH601158,2024-05-20,5.17,5.18,5.15,5.17,13665481,70617920
SH601158,2024-05-21,5.17,5.17,5.13,5.17,12758652,65770320
SH601158,2024-05-22,5.16,5.22,5.16,5.2,14425251,75035440
SH601158,2024-05-23,5.21,5.22,5.11,5.12,14619200,75222096
SH601158,2024-05-24,5.12,5.19,5.12,5.15,11912000,61495168
SH601158,2024-05-27,5.16,5.18,5.13,5.17,10465400,54057720
SH601158,2024-05-28,5.16,5.19,5.15,5.16,9649529,49854752
SH601158,2024-05-29,5.17,5.17,5.11,5.13,10754639,55264972
SH601158,2024-05-30,5.14,5.15,5.07,5.08,11229752,57291432
SH601158,2024-05-31,5.08,5.11,5.08,5.08,6987900,35596144
SH601158,2024-06-03,5.1,5.1,5.02,5.04,11957400,60349728
SH601158,2024-06-04,5.04,5.09,5.02,5.09,8128200,41084356
SH601158,2024-06-05,5.08,5.12,5.04,5.05,7716600,39208096
SH601158,2024-06-06,5.06,5.06,4.97,4.98,14501000,72623952
SH601158,2024-06-07,4.99,5.09,4.99,5.08,14000400,70569384
SH601158,2024-06-11,5.06,5.07,5.0,5.0,9384001,47186000
SH601158,2024-06-12,5.01,5.04,4.98,5.02,7625612,38184116
SH601158,2024-06-13,5.03,5.03,5.0,5.02,6450888,32358912
SH601158,2024-06-14,5.01,5.09,5.01,5.08,13366503,67718632
SH601158,2024-06-17,5.08,5.12,5.02,5.06,10070500,51050844
SH601158,2024-06-18,5.05,5.1,5.04,5.08,7506935,38117760
SH601158,2024-06-19,5.08,5.08,5.04,5.05,5029083,25418096
SH601158,2024-06-20,5.05,5.06,4.99,5.0,7729071,38758760
SH601158,2024-06-21,4.87,4.89,4.83,4.84,8124412,39460504
SH601158,2024-06-24,4.82,4.85,4.73,4.77,10305840,49222228
SH601158,2024-06-25,4.76,4.81,4.75,4.76,6936047,33174412
SH601158,2024-06-26,4.79,4.8,4.74,4.79,6017300,28686700
SH601158,2024-06-27,4.8,4.83,4.77,4.78,6897700,33086196
SH601158,2024-06-28,4.8,4.84,4.77,4.8,5783100,27825182
SH601158,2024-07-01,4.82,4.88,4.8,4.87,8923400,43219640
SH601158,2024-07-02,4.86,4.92,4.85,4.9,6840100,33442254
SH601158,2024-07-03,4.9,4.94,4.89,4.9,5527904,27160424
SH601158,2024-07-04,4.91,4.94,4.86,4.87,6822912,33435860
SH601158,2024-07-05,4.86,4.93,4.86,4.91,7625300,37396892
SH601158,2024-07-08,4.92,4.95,4.85,4.87,7619607,37332436
SH601158,2024-07-09,4.88,4.9,4.8,4.89,6695500,32519008
SH601158,2024-07-10,4.88,4.89,4.81,4.82,6769200,32691540
SH601158,2024-07-11,4.85,4.88,4.83,4.87,6697694,32546708
SH601158,2024-07-12,4.86,4.9,4.84,4.85,5651764,27499976
SH601158,2024-07-15,4.84,4.86,4.82,4.84,4784700,23170196
