代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SH601997,2024-01-02,5.14,5.17,5.12,5.12,27079022,139266704
SH601997,2024-01-03,5.13,5.17,5.12,5.16,24325142,125339824
SH601997,2024-01-04,5.16,5.19,5.13,5.17,23182972,119647416
SH601997,2024-01-05,5.17,5.32,5.15,5.27,69906824,367826592
SH601997,2024-01-08,5.26,5.29,5.21,5.22,29475408,154671536
SH601997,2024-01-09,5.21,5.27,5.17,5.25,21641108,113107192
SH601997,2024-01-10,5.24,5.26,5.2,5.23,18657828,97664248
SH601997,2024-01-11,5.24,5.27,5.21,5.23,21088172,110410008
SH601997,2024-01-12,5.23,5.31,5.22,5.26,15208511,80155872
SH601997,2024-01-15,5.25,5.3,5.24,5.28,15550947,82082088
SH601997,2024-01-16,5.29,5.34,5.27,5.33,24763492,131421032
SH601997,2024-01-17,5.32,5.35,5.24,5.24,23971432,127200128
SH601997,2024-01-18,5.23,5.25,5.1,5.22,36510652,188615056
SH601997,2024-01-19,5.2,5.25,5.15,5.18,24001284,124858552
SH601997,2024-01-22,5.2,5.23,5.02,5.07,35971580,184682432
SH601997,2024-01-23,5.05,5.12,4.99,5.09,28930240,146165088
SH601997,2024-01-24,5.12,5.21,5.05,5.19,37419916,192094800
SH601997,2024-01-25,5.19,5.3,5.19,5.28,35839372,188283328
SH601997,2024-01-26,5.3,5.43,5.29,5.4,57344388,308371648
SH601997,2024-01-29,5.42,5.51,5.4,5.44,58641552,319605504
SH601997,2024-01-30,5.4,5.43,5.3,5.32,47442936,254536512
SH601997,2024-01-31,5.3,5.36,5.24,5.26,41578824,219892080
SH601997,2024-02-01,5.27,5.28,5.18,5.19,38333996,200173648
SH601997,2024-02-02,5.2,5.27,5.06,5.16,49184832,255011456
SH601997,2024-02-05,5.1,5.22,4.99,5.14,68982640,352249696
SH601997,2024-02-06,5.11,5.36,5.08,5.33,60362500,315238272
SH601997,2024-02-07,5.3,5.47,5.3,5.46,88067072,474304096
SH601997,2024-02-08,5.38,5.55,5.36,5.43,82100384,448102144
SH601997,2024-02-19,5.43,5.45,5.36,5.41,57470396,309802720
SH601997,2024-02-20,5.4,5.5,5.36,5.47,49520236,269688864
SH601997,2024-02-21,5.46,5.76,5.44,5.63,88844144,500560320
SH601997,2024-02-22,5.6,5.64,5.53,5.61,53967000,301545824
SH601997,2024-02-23,5.59,5.69,5.58,5.63,60779976,342619520
SH601997,2024-02-26,5.61,5.62,5.47,5.48,58189472,321245536
SH601997,2024-02-27,5.46,5.52,5.45,5.49,37789848,206999152
SH601997,2024-02-28,5.5,5.54,5.46,5.46,45998604,253120704
SH601997,2024-02-29,5.43,5.52,5.43,5.51,39120216,214473712
SH601997,2024-03-01,5.5,5.52,5.47,5.48,26840936,147552112
SH601997,2024-03-04,5.48,5.48,5.4,5.42,35122752,190758704
SH601997,2024-03-05,5.41,5.49,5.41,5.48,28973842,158010352
SH601997,2024-03-06,5.48,5.49,5.43,5.43,24915754,136037552
SH601997,2024-03-07,5.43,5.51,5.43,5.45,32601120,178331904
SH601997,2024-03-08,5.46,5.48,5.42,5.46,26877340,146434960
SH601997,2024-03-11,5.46,5.48,5.41,5.45,28905024,157071440
SH601997,2024-03-12,5.44,5.45,5.4,5.41,32169384,174205520
SH601997,2024-03-13,5.4,5.41,5.33,5.36,29243360,156850384
SH601997,2024-03-14,5.35,5.4,5.34,5.36,22909164,122967800
SH601997,2024-03-15,5.38,5.42,5.36,5.41,28091352,151506096
SH601997,2024-03-18,5.41,5.44,5.39,5.44,24987880,135311776
SH601997,2024-03-19,5.44,5.44,5.37,5.37,24933672,134703808
SH601997,2024-03-20,5.37,5.41,5.36,5.41,23392748,126029200
SH601997,2024-03-21,5.41,5.44,5.39,5.41,26572228,143916448
SH601997,2024-03-22,5.41,5.42,5.33,5.36,30747480,164877200
