代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SZ002340,2024-01-02,5.46,5.5,5.44,5.45,28301686,154798336
SZ002340,2024-01-03,5.45,5.48,5.4,5.44,22337770,121356976
SZ002340,2024-01-04,5.45,5.46,5.34,5.35,27405280,147344512
SZ002340,2024-01-05,5.35,5.45,5.31,5.33,32005032,172344080
SZ002340,2024-01-08,5.3,5.37,5.17,5.17,39199136,205593120
SZ002340,2024-01-09,5.16,5.26,5.13,5.17,30177012,156293536
SZ002340,2024-01-10,5.16,5.26,5.08,5.18,34356416,177811600
SZ002340,2024-01-11,5.19,5.37,5.16,5.33,43283372,228558336
SZ002340,2024-01-12,5.34,5.41,5.3,5.35,35948632,192820480
SZ002340,2024-01-15,5.32,5.35,5.24,5.25,29933690,157902528
SZ002340,2024-01-16,5.25,5.31,5.17,5.24,31103528,162847408
SZ002340,2024-01-17,5.23,5.24,5.09,5.09,33226002,171157632
SZ002340,2024-01-18,5.08,5.1,4.9,5.03,59564864,296853088
SZ002340,2024-01-19,5.03,5.15,4.98,5.04,36279316,183892720
SZ002340,2024-01-22,5.03,5.03,4.75,4.76,54525972,266473808
SZ002340,2024-01-23,4.74,4.87,4.69,4.84,44984076,215902016
SZ002340,2024-01-24,4.85,4.89,4.69,4.87,39873776,191710736
SZ002340,2024-01-25,4.88,4.98,4.85,4.97,44438312,219146192
SZ002340,2024-01-26,4.96,5.0,4.92,4.95,34417764,170827872
SZ002340,2024-01-29,4.95,4.99,4.84,4.84,30901576,151263088
SZ002340,2024-01-30,4.8,4.86,4.69,4.7,30350472,145280608
SZ002340,2024-01-31,4.67,4.74,4.5,4.5,49217080,226047472
SZ002340,2024-02-01,4.45,4.61,4.44,4.52,42533860,192615680
SZ002340,2024-02-02,4.53,4.6,4.18,4.3,60823128,267098912
SZ002340,2024-02-05,4.27,4.38,3.95,4.14,88275376,367098176
SZ002340,2024-02-06,4.09,4.55,4.08,4.55,113430832,503725920
SZ002340,2024-02-07,4.56,5.0,4.55,5.0,163525424,795488960
SZ002340,2024-02-08,5.01,5.38,5.01,5.15,147929312,774027840
SZ002340,2024-02-19,5.18,5.21,5.05,5.1,82236112,420260032
SZ002340,2024-02-20,5.08,5.09,4.98,5.02,50130896,251479296
SZ002340,2024-02-21,4.98,5.15,4.92,5.02,72617832,367602112
SZ002340,2024-02-22,5.02,5.07,4.98,5.04,48895556,245542256
SZ002340,2024-02-23,5.06,5.1,5.0,5.08,54165864,273459232
SZ002340,2024-02-26,5.23,5.47,5.21,5.35,161695200,862530176
SZ002340,2024-02-27,5.3,5.38,5.25,5.38,85595008,455581568
SZ002340,2024-02-28,5.42,5.52,5.24,5.24,120992416,652690432
SZ002340,2024-02-29,5.2,5.38,5.17,5.36,84715112,450645280
SZ002340,2024-03-01,5.37,5.4,5.33,5.38,58790712,315406080
SZ002340,2024-03-04,5.42,5.49,5.31,5.35,69142040,372642016
SZ002340,2024-03-05,5.31,5.32,5.24,5.26,55560588,292922720
SZ002340,2024-03-06,5.23,5.33,5.22,5.26,41498868,218654368
SZ002340,2024-03-07,5.31,5.42,5.27,5.27,79585688,425456832
SZ002340,2024-03-08,5.28,5.32,5.22,5.27,43159196,227033136
SZ002340,2024-03-11,5.29,5.46,5.28,5.46,108713240,588317760
SZ002340,2024-03-12,5.45,5.47,5.38,5.41,72818016,394334208
SZ002340,2024-03-13,5.41,5.43,5.36,5.37,52211224,281078400
SZ002340,2024-03-14,5.48,5.69,5.46,5.55,173703632,971876288
SZ002340,2024-03-15,5.61,6.11,5.57,6.11,289280672,1706211328
SZ002340,2024-03-18,6.39,6.7,6.31,6.52,495763264,3222573056
SZ002340,2024-03-19,6.51,6.88,6.46,6.63,435899968,2923496704
SZ002340,2024-03-20,6.58,6.66,6.41,6.48,287656640,1866070400
SZ002340,2024-03-21,6.43,6.49,6.27,6.35,230722160,1470518400
SZ002340,2024-03-22,6.42,6.45,6.26,6.27,165826560,1049969152
SZ002340,2024-03-25,6.2,6.3,6.09,6.1,139309536,862887104
SZ002340,2024-03-26,6.06,6.13,5.93,6.07,147774256,890175616
SZ002340,2024-03-27,6.07,6.09,5.81,5.82,109772624,648833408
SZ002340,2024-03-28,5.79,6.0,5.76,5.92,104397112,618240896
SZ002340,2024-03-29,5.93,6.32,5.93,6.28,222037936,1380011136
SZ002340,2024-04-01,6.29,6.5,6.18,6.34,200295648,1272435712
SZ002340,2024-04-02,6.31,6.95,6.25,6.75,334784800,2201842944
SZ002340,2024-04-03,6.65,7.08,6.58,6.69,386704544,2646072064
SZ002340,2024-04-08,6.68,6.9,6.48,6.5,272911456,1821398272
SZ002340,2024-04-09,6.45,6.68,6.43,6.56,164294880,1077467520
SZ002340,2024-04-10,6.59,6.6,6.37,6.44,148859632,960313152
SZ002340,2024-04-11,6.43,6.55,6.35,6.43,121315224,782670016
SZ002340,2024-04-12,6.6,6.8,6.48,6.53,206244928,1365636992
SZ002340,2024-04-15,6.53,6.67,6.22,6.33,176191712,1124460288
SZ002340,2024-04-16,6.31,6.33,5.99,6.03,152946304,936760320
SZ002340,2024-04-17,6.05,6.33,6.03,6.32,125634048,783242624
SZ002340,2024-04-18,6.3,6.42,6.2,6.34,118497936,751361728
SZ002340,2024-04-19,6.3,6.43,6.18,6.2,109228248,686278400
SZ002340,2024-04-22,6.2,6.27,6.03,6.05,87232944,533151424
SZ002340,2024-04-23,6.01,6.04,5.83,5.86,99535984,586829504
SZ002340,2024-04-24,5.85,5.98,5.73,5.96,75243504,442318816
SZ002340,2024-04-25,5.92,6.07,5.89,5.96,74168304,444372832
SZ002340,2024-04-26,5.91,6.28,5.9,6.23,135474752,832456128
SZ002340,2024-04-29,6.63,6.85,6.62,6.85,192783504,1313290752
SZ002340,2024-04-30,6.94,7.07,6.76,6.96,408691392,2823731200
SZ002340,2024-05-06,6.96,7.19,6.96,7.08,285725920,2021101056
SZ002340,2024-05-07,7.07,7.13,6.91,6.94,199792496,1396468096
SZ002340,2024-05-08,6.94,6.96,6.78,6.79,134651120,918454976
SZ002340,2024-05-09,6.9,7.1,6.9,7.02,217265776,1524743168
SZ002340,2024-05-10,7.02,7.06,6.86,6.94,127876064,886980096
SZ002340,2024-05-13,6.86,6.94,6.77,6.86,97556488,668852416
SZ002340,2024-05-14,6.86,6.96,6.82,6.87,86547336,594909952
SZ002340,2024-05-15,6.83,6.89,6.75,6.75,78273848,532588192
SZ002340,2024-05-16,6.79,6.83,6.68,6.71,80095840,541159168
SZ002340,2024-05-17,6.69,6.83,6.67,6.83,78697600,531239776
SZ002340,2024-05-20,6.89,7.02,6.86,6.92,151416112,1049158592
SZ002340,2024-05-21,6.89,6.95,6.76,6.79,91969712,626766656
SZ002340,2024-05-22,6.78,6.87,6.73,6.77,64892124,440425088
SZ002340,2024-05-23,6.72,6.73,6.53,6.57,99536848,657604480
SZ002340,2024-05-24,6.59,6.62,6.5,6.5,59059208,387001056
SZ002340,2024-05-27,6.5,6.6,6.47,6.59,62101048,406068448
SZ002340,2024-05-28,6.6,6.67,6.54,6.56,66158520,436488672
SZ002340,2024-05-29,6.51,6.7,6.51,6.64,81499264,541067776
SZ002340,2024-05-30,6.74,6.81,6.58,6.61,106153240,710956608
SZ002340,2024-05-31,6.55,6.65,6.53,6.56,69557248,458395424
SZ002340,2024-06-03,6.56,6.6,6.43,6.5,77960576,506962208
SZ002340,2024-06-04,6.48,6.62,6.45,6.61,73036408,478427968
SZ002340,2024-06-05,6.59,6.68,6.55,6.57,65824028,436337600
SZ002340,2024-06-06,6.63,6.69,6.55,6.57,77895888,514264992
SZ002340,2024-06-07,6.61,6.64,6.46,6.53,64533752,421083968
SZ002340,2024-06-11,6.49,6.55,6.4,6.53,56126632,364185216
SZ002340,2024-06-12,6.5,6.55,6.46,6.5,47818396,311252800
SZ002340,2024-06-13,6.5,6.53,6.36,6.41,72275784,464293856
SZ002340,2024-06-14,6.39,6.52,6.35,6.49,65473476,422403968
SZ002340,2024-06-17,6.48,6.75,6.44,6.7,108618424,722248960
SZ002340,2024-06-18,6.72,6.85,6.64,6.8,90885184,616279424
SZ002340,2024-06-19,6.81,6.83,6.68,6.7,59819980,402255776
SZ002340,2024-06-20,6.67,6.74,6.52,6.52,61053896,402983424
SZ002340,2024-06-21,6.52,6.57,6.47,6.51,45086072,294159648
SZ002340,2024-06-24,6.49,6.49,6.37,6.42,58677720,377483584
SZ002340,2024-06-25,6.39,6.46,6.3,6.32,53590064,341666528
SZ002340,2024-06-26,6.33,6.57,6.25,6.56,74614000,480231392
SZ002340,2024-06-27,6.5,6.54,6.36,6.37,58829636,378224128
SZ002340,2024-06-28,6.36,6.5,6.35,6.37,55646772,357812512
