代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SH600129,2024-01-02,46.03,48.0,45.89,47.78,8790254,415375104.0
SH600129,2024-01-03,48.0,50.33,47.81,49.01,11780160,577351680.0
SH600129,2024-01-04,47.98,48.39,46.63,47.6,8320478,393667488.0
SH600129,2024-01-05,47.02,47.5,45.68,45.98,7770235,360728160.0
SH600129,2024-01-08,45.93,46.02,43.01,43.21,11154872,491761664.0
SH600129,2024-01-09,43.36,44.0,41.92,43.97,10682213,460976160.0
SH600129,2024-01-10,43.59,43.97,42.1,42.59,8944412,382727168.0
SH600129,2024-01-11,42.63,42.78,39.7,41.21,14970136,613595520.0
SH600129,2024-01-12,41.0,41.22,39.0,39.21,15874670,630810432.0
SH600129,2024-01-15,38.65,41.04,38.47,40.38,11583264,466544832.0
SH600129,2024-01-16,40.38,41.15,39.7,40.19,7146037,287828928.0
SH600129,2024-01-17,40.22,41.18,39.65,39.7,5964157,240532448.0
SH600129,2024-01-18,39.25,40.23,38.08,39.97,8618063,335311296.0
SH600129,2024-01-19,39.98,40.13,39.16,39.29,5364534,212116640.0
SH600129,2024-01-22,39.29,39.49,35.84,36.26,15744549,589707648.0
SH600129,2024-01-23,36.24,37.02,35.76,36.9,14060545,513212352.0
SH600129,2024-01-24,37.2,37.73,36.2,37.44,8695082,321644160.0
SH600129,2024-01-25,36.0,36.43,33.7,35.9,37113808,1299744384.0
SH600129,2024-01-26,35.4,37.08,35.3,35.99,18989380,689622464.0
SH600129,2024-01-29,35.98,37.38,35.55,36.65,18860748,691902912.0
SH600129,2024-01-30,36.59,36.66,35.38,35.56,11545375,415177120.0
SH600129,2024-01-31,35.31,35.62,33.52,33.52,12279311,421969664.0
SH600129,2024-02-01,33.5,34.1,32.7,33.28,10454251,349678304.0
SH600129,2024-02-02,33.38,33.82,30.99,32.08,13260954,430836320.0
SH600129,2024-02-05,31.7,33.0,29.75,31.75,16223651,510120224.0
SH600129,2024-02-06,31.6,34.93,30.5,34.93,12975883,438522976.0
SH600129,2024-02-07,36.0,37.28,35.5,37.2,22111302,810435584.0
SH600129,2024-02-08,37.21,40.88,37.2,40.08,22293350,881326592.0
SH600129,2024-02-19,40.85,41.07,38.03,40.16,17619612,699955328.0
SH600129,2024-02-20,39.1,41.2,39.1,40.79,12083078,490164224.0
SH600129,2024-02-21,40.54,43.27,40.24,41.88,15058369,631853952.0
SH600129,2024-02-22,43.0,44.15,40.0,41.11,29692340,1227635328.0
SH600129,2024-02-23,40.5,40.66,39.1,39.66,21317830,845332864.0
SH600129,2024-02-26,39.33,40.15,39.13,39.64,11408977,452267552.0
SH600129,2024-02-27,39.4,39.67,38.9,39.4,13058018,511087520.0
SH600129,2024-02-28,39.36,39.85,37.41,37.51,18566758,721692736.0
SH600129,2024-02-29,37.09,37.95,37.02,37.94,14342525,537182528.0
SH600129,2024-03-01,37.8,37.94,37.11,37.81,13922637,521987104.0
SH600129,2024-03-04,37.66,39.45,37.49,39.45,21153120,821852800.0
SH600129,2024-03-05,39.09,39.09,37.71,38.04,14976023,572594816.0
SH600129,2024-03-06,37.9,38.02,36.16,37.06,15574986,574835776.0
SH600129,2024-03-07,36.8,36.8,35.7,35.7,13819811,501057024.0
SH600129,2024-03-08,35.56,37.25,35.56,36.74,12173867,447109728.0
SH600129,2024-03-11,36.96,37.48,36.38,37.34,9657505,356819872.0
SH600129,2024-03-12,38.75,39.93,38.5,39.27,22701066,888449216.0
SH600129,2024-03-13,38.94,39.34,37.83,39.04,13239758,513114912.0
SH600129,2024-03-14,39.34,39.79,37.9,38.1,13993445,540001984.0
SH600129,2024-03-15,38.11,38.64,37.38,38.27,8714666,331477824.0
SH600129,2024-03-18,38.27,38.56,37.7,38.29,11493911,437271296.0
SH600129,2024-03-19,38.29,38.29,36.2,36.39,23708308,876413120.0
SH600129,2024-03-20,36.4,36.4,35.02,35.32,22126208,783267200.0
SH600129,2024-03-21,35.17,35.49,34.5,34.52,18181380,633200064.0
SH600129,2024-03-22,34.54,34.55,33.08,33.8,17994948,605255936.0
SH600129,2024-03-25,33.7,35.46,33.51,34.29,22840348,791997376.0
SH600129,2024-03-26,34.29,34.38,33.25,33.46,12571300,423455136.0
SH600129,2024-03-27,33.47,34.96,33.47,34.23,19092280,657525696.0
SH600129,2024-03-28,34.11,34.25,33.41,33.88,16651295,563138176.0
SH600129,2024-03-29,33.8,33.96,32.38,33.25,16461911,543641600.0
SH600129,2024-04-01,33.3,33.89,33.1,33.6,12798952,428173824.0
SH600129,2024-04-02,33.74,34.32,32.9,33.07,16582179,558488576.0
SH600129,2024-04-03,32.98,32.98,32.24,32.37,12340565,401364352.0
SH600129,2024-04-08,32.3,32.36,31.56,31.65,15329149,487896544.0
SH600129,2024-04-09,31.66,33.79,31.3,33.76,23385284,764956096.0
SH600129,2024-04-10,33.5,34.16,33.0,33.55,17573844,591062464.0
SH600129,2024-04-11,33.18,34.18,32.8,33.04,16576530,552122944.0
SH600129,2024-04-12,32.84,33.28,32.15,32.27,10719819,348181120.0
SH600129,2024-04-15,32.04,33.55,31.71,33.06,16021226,524956352.0
SH600129,2024-04-16,32.77,33.3,31.84,31.86,12321312,400017216.0
SH600129,2024-04-17,32.0,33.33,31.87,33.15,14343591,469608640.0
SH600129,2024-04-18,32.96,33.2,32.32,32.38,11747697,384856704.0
SH600129,2024-04-19,32.04,33.22,31.9,32.9,13843781,450235072.0
SH600129,2024-04-22,33.1,35.28,33.08,33.9,25350416,868910720.0
SH600129,2024-04-23,33.56,34.17,32.18,32.72,19665206,645845696.0
SH600129,2024-04-24,32.69,32.69,31.77,32.21,11841500,380300704.0
SH600129,2024-04-25,32.0,34.28,32.0,33.73,24426326,817754496.0
SH600129,2024-04-26,33.39,35.5,33.35,34.92,27394228,956033280.0
SH600129,2024-04-29,34.91,35.55,34.4,35.23,16166001,568284992.0
SH600129,2024-04-30,34.92,36.59,34.9,36.3,18951944,683766464.0
SH600129,2024-05-06,36.6,38.48,35.82,38.26,22993516,866040704.0
SH600129,2024-05-07,38.0,38.73,37.58,37.78,13398557,507817856.0
SH600129,2024-05-08,37.6,37.9,36.91,37.61,9431179,352994816.0
SH600129,2024-05-09,37.5,39.0,37.07,38.53,11485394,441305728.0
SH600129,2024-05-10,38.4,38.45,37.19,37.73,9083841,342608608.0
SH600129,2024-05-13,37.4,39.01,37.17,38.32,12575872,481686432.0
SH600129,2024-05-14,38.32,41.67,38.09,41.4,27836556,1120930816.0
SH600129,2024-05-15,41.0,41.83,40.65,40.78,12822150,527684896.0
SH600129,2024-05-16,40.94,41.55,40.28,40.76,8856628,361616320.0
SH600129,2024-05-17,40.61,41.2,38.09,38.7,20021336,779070976.0
SH600129,2024-05-20,38.2,39.6,38.19,38.63,12000249,466543648.0
SH600129,2024-05-21,38.63,38.84,37.72,37.9,10538978,402332000.0
SH600129,2024-05-22,37.9,38.04,37.18,37.36,11272482,421320320.0
SH600129,2024-05-23,37.36,37.44,36.36,36.62,7732500,284358656.0
SH600129,2024-05-24,36.41,37.13,36.31,36.48,5811987,213034432.0
SH600129,2024-05-27,36.5,38.54,36.4,37.78,13985264,524544640.0
SH600129,2024-05-28,37.54,37.72,36.83,37.11,7196602,268167584.0
SH600129,2024-05-29,37.08,37.48,36.53,37.07,5834002,215867520.0
SH600129,2024-05-30,36.93,36.93,35.82,36.22,8916012,323556544.0
SH600129,2024-05-31,36.3,36.89,35.66,35.66,10489522,377435840.0
SH600129,2024-06-03,35.77,37.18,35.6,36.29,7421300,270572736.0
SH600129,2024-06-04,36.57,38.63,36.05,38.07,13072805,493614400.0
SH600129,2024-06-05,38.0,38.43,37.07,37.17,7608200,287069664.0
SH600129,2024-06-06,37.26,38.57,37.1,37.69,10563816,402107040.0
SH600129,2024-06-07,37.72,38.55,37.11,37.64,7529962,285243904.0
SH600129,2024-06-11,37.6,38.53,36.62,38.27,7518644,283246688.0
SH600129,2024-06-12,37.96,38.17,37.31,37.83,6012468,226797712.0
SH600129,2024-06-13,37.79,37.79,35.73,36.2,13984190,508478080.0
SH600129,2024-06-14,35.87,36.04,34.9,35.56,9849537,350428960.0
SH600129,2024-06-17,35.43,36.98,35.22,36.02,8349250,302549216.0
SH600129,2024-06-18,36.02,36.19,35.0,35.25,10114838,357063360.0
SH600129,2024-06-19,35.1,35.17,33.57,33.76,12317200,420683424.0
SH600129,2024-06-20,33.75,33.75,32.01,32.28,16357830,531655520.0
SH600129,2024-06-21,32.01,32.9,31.78,32.58,7421674,241285024.0
SH600129,2024-06-24,32.23,32.29,31.27,31.3,11451823,361844672.0
SH600129,2024-06-25,31.31,31.69,30.79,31.17,6991170,217987680.0
SH600129,2024-06-26,31.17,31.17,29.5,30.01,23406830,700819712.0
SH600129,2024-06-27,29.75,29.75,28.36,28.98,19048964,549516160.0
SH600129,2024-06-28,29.09,29.6,28.86,28.92,13144197,382862880.0
SH600129,2024-07-01,28.89,30.0,28.68,29.74,13328258,393219392.0
SH600129,2024-07-02,29.67,30.03,29.27,29.52,6886183,204115584.0
SH600129,2024-07-03,29.35,29.61,28.85,28.89,5991935,174139072.0
SH600129,2024-07-04,28.91,28.99,27.78,27.89,9238183,259755232.0
SH600129,2024-07-05,27.73,28.7,27.48,28.38,8802972,247129872.0
SH600129,2024-07-08,28.28,28.28,27.59,27.71,5831157,162345344.0
SH600129,2024-07-09,27.6,28.08,26.95,27.93,9460278,260296128.0
SH600129,2024-07-10,27.94,28.6,27.55,27.92,6319092,177815360.0
SH600129,2024-07-11,28.28,28.99,27.98,28.6,9919821,283187808.0
SH600129,2024-07-12,28.6,28.96,28.0,28.1,7665529,217559216.0
SH600129,2024-07-15,27.92,28.09,27.57,27.75,5147126,142968112.0
SH600129,2024-07-16,27.67,27.74,26.97,27.02,9101148,247705984.0
SH600129,2024-07-17,27.0,27.08,26.23,26.6,13424935,355779264.0
SH600129,2024-07-18,26.54,27.76,26.1,27.7,12856414,349499328.0
SH600129,2024-07-19,27.59,28.1,27.2,28.07,9271278,257978304.0
SH600129,2024-07-22,28.05,28.7,27.64,28.57,8606744,243915856.0
SH600129,2024-07-23,28.44,28.63,27.24,27.24,9261212,256516560.0
SH600129,2024-07-24,27.12,27.21,26.1,26.19,9388190,249620656.0
SH600129,2024-07-25,26.0,26.58,25.61,26.09,7530283,196671312.0
SH600129,2024-07-26,26.1,26.58,25.65,25.95,8434760,219415184.0
SH600129,2024-07-29,25.99,26.03,24.32,24.58,15541967,386290304.0
SH600129,2024-07-30,24.6,24.9,23.83,24.76,11789677,287462784.0
SH600129,2024-07-31,24.63,25.62,24.3,25.36,15991300,402202848.0
SH600129,2024-08-01,25.35,26.09,24.09,24.17,23012944,569317504.0
SH600129,2024-08-02,23.98,25.46,23.83,24.25,21222586,522297920.0
SH600129,2024-08-05,24.1,25.36,23.98,24.45,19570884,483906656.0
SH600129,2024-08-06,24.6,25.25,24.35,24.8,17466628,430163840.0
SH600129,2024-08-07,24.63,24.64,24.0,24.23,15997803,387277056.0
SH600129,2024-08-08,24.12,24.59,24.03,24.32,13481846,328208288.0
SH600129,2024-08-09,24.31,24.52,23.51,23.59,16052302,382806464.0
SH600129,2024-08-12,23.62,25.42,23.57,25.01,39750032,984383360.0
SH600129,2024-08-13,24.61,24.72,23.87,24.2,21480864,518906336.0
SH600129,2024-08-14,24.22,24.23,23.63,23.8,12067583,287563808.0
SH600129,2024-08-15,23.9,24.09,23.27,23.75,15857960,375918464.0
SH600129,2024-08-16,23.77,24.38,23.44,24.16,16064082,385759104.0
SH600129,2024-08-19,24.2,24.2,23.55,23.57,12161900,288577376.0
SH600129,2024-08-20,23.6,23.6,22.59,22.64,17290068,395840960.0
SH600129,2024-08-21,22.57,22.8,22.15,22.21,9782810,218960688.0
SH600129,2024-08-22,22.16,22.4,21.46,21.55,15835876,344542624.0
SH600129,2024-08-23,21.65,22.58,21.65,22.09,18108830,402181920.0
SH600129,2024-08-26,22.08,22.11,21.52,21.64,12226739,265598240.0
