代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SZ002572,2024-01-02,15.95,15.95,15.57,15.59,8158426,127910904
SZ002572,2024-01-03,15.53,15.7,15.48,15.5,5207600,80982944
SZ002572,2024-01-04,15.46,15.49,14.8,15.33,12161232,184076928
SZ002572,2024-01-05,15.35,15.5,15.22,15.33,5737103,88098816
SZ002572,2024-01-08,15.4,15.4,15.04,15.06,4460000,67735648
SZ002572,2024-01-09,15.08,15.25,14.92,15.09,4521061,68134280
SZ002572,2024-01-10,15.08,15.42,14.94,15.32,5018550,76372952
SZ002572,2024-01-11,15.33,15.82,15.23,15.69,6990019,108986432
SZ002572,2024-01-12,15.71,16.1,15.5,15.55,9297187,146901104
SZ002572,2024-01-15,15.55,15.78,15.24,15.55,6849236,106415976
SZ002572,2024-01-16,15.51,15.92,15.45,15.86,10539431,166073200
SZ002572,2024-01-17,15.79,16.03,15.64,15.64,7836429,124239840
SZ002572,2024-01-18,15.52,15.63,15.18,15.56,6996453,107415672
SZ002572,2024-01-19,15.48,15.81,15.42,15.49,4277657,66611996
SZ002572,2024-01-22,15.43,15.52,14.67,14.79,7180250,108637352
SZ002572,2024-01-23,14.81,15.04,14.5,14.88,6802010,100564128
SZ002572,2024-01-24,14.93,15.25,14.56,14.94,6252836,93244920
SZ002572,2024-01-25,15.02,15.61,14.94,15.52,10870336,166124336
SZ002572,2024-01-26,15.48,16.39,15.42,16.01,12462777,200140656
SZ002572,2024-01-29,16.16,16.6,15.96,16.2,12214555,198868368
SZ002572,2024-01-30,16.01,16.59,15.81,15.9,11693668,189771904
SZ002572,2024-01-31,15.88,15.93,15.42,15.5,7805334,121856320
SZ002572,2024-02-01,15.39,15.49,14.98,15.2,6371510,97136616
SZ002572,2024-02-02,15.29,15.58,14.82,15.13,9132265,138226240
SZ002572,2024-02-05,15.0,15.69,14.45,15.32,12499066,186915264
SZ002572,2024-02-06,15.02,15.89,14.95,15.85,12226583,190416928
SZ002572,2024-02-07,15.86,16.69,15.73,16.65,17500998,286697088
SZ002572,2024-02-08,16.49,17.42,16.48,16.63,19655426,335576288
SZ002572,2024-02-19,16.63,16.8,15.95,16.16,14397347,232520128
SZ002572,2024-02-20,16.07,16.74,16.05,16.6,11838072,193716064
SZ002572,2024-02-21,16.48,17.12,16.37,16.79,10229302,171951984
SZ002572,2024-02-22,16.63,16.77,16.4,16.59,7763174,128386552
SZ002572,2024-02-23,16.58,16.64,16.22,16.44,7169498,117432944
SZ002572,2024-02-26,16.58,16.58,16.21,16.37,7970311,130655248
SZ002572,2024-02-27,16.33,16.45,16.1,16.44,7708496,125600136
SZ002572,2024-02-28,16.43,16.63,16.04,16.1,10722932,175497280
SZ002572,2024-02-29,16.02,16.41,15.97,16.41,8882765,143932128
SZ002572,2024-03-01,16.38,16.44,16.16,16.28,7839088,127510672
SZ002572,2024-03-04,16.28,16.35,15.8,16.0,12027611,192057136
SZ002572,2024-03-05,15.96,15.96,15.71,15.85,7717935,122219752
SZ002572,2024-03-06,15.77,16.21,15.76,15.92,6088439,97102280
SZ002572,2024-03-07,15.98,16.18,15.84,15.85,5810788,93048528
SZ002572,2024-03-08,15.85,15.95,15.55,15.82,7770500,121702264
SZ002572,2024-03-11,15.77,16.09,15.66,16.08,7995760,126855104
SZ002572,2024-03-12,16.08,16.91,16.0,16.8,21345880,352828256
SZ002572,2024-03-13,16.8,17.38,16.45,16.57,16760861,281487648
SZ002572,2024-03-14,16.53,16.82,16.5,16.66,8331366,138824576
SZ002572,2024-03-15,16.53,16.7,16.39,16.55,6374550,105071688
SZ002572,2024-03-18,16.69,16.69,16.2,16.34,11193824,182401520
SZ002572,2024-03-19,16.31,16.31,16.14,16.15,7744724,125359624
SZ002572,2024-03-20,16.2,16.21,15.9,16.03,8277700,132445712
SZ002572,2024-03-21,16.02,16.15,15.92,15.94,6921765,110794776
SZ002572,2024-03-22,16.01,16.12,15.42,15.53,14225979,223193664
SZ002572,2024-03-25,15.61,16.13,15.47,15.76,12336451,195047840
SZ002572,2024-03-26,15.68,15.86,15.53,15.71,7224830,113355872
SZ002572,2024-03-27,15.64,15.78,15.38,15.38,7617439,118277168
