代码,时间,开盘价,最高价,最低价,收盘价,成交量.股.,成交额.元.
SH600582,2024-01-02,5.46,5.58,5.41,5.54,32856052,181792976
SH600582,2024-01-03,5.54,5.72,5.51,5.66,39853032,224800640
SH600582,2024-01-04,5.68,5.79,5.62,5.76,38999924,222793504
SH600582,2024-01-05,5.75,5.81,5.69,5.72,40338580,232035440
SH600582,2024-01-08,5.68,5.78,5.67,5.68,30637708,175261472
SH600582,2024-01-09,5.65,5.78,5.64,5.74,22617244,129116704
SH600582,2024-01-10,5.75,5.76,5.69,5.7,18557520,105996504
SH600582,2024-01-11,5.69,5.73,5.64,5.68,20689104,117599016
SH600582,2024-01-12,5.66,5.74,5.65,5.66,15531657,88377136
SH600582,2024-01-15,5.68,5.79,5.65,5.77,30587402,175784128
SH600582,2024-01-16,5.75,5.85,5.73,5.81,21193760,122464760
SH600582,2024-01-17,5.8,5.86,5.72,5.73,19943560,115542992
SH600582,2024-01-18,5.7,5.74,5.52,5.72,29378212,165486912
SH600582,2024-01-19,5.73,5.73,5.56,5.58,19509852,109416136
SH600582,2024-01-22,5.56,5.59,5.3,5.36,25891500,141243280
SH600582,2024-01-23,5.34,5.48,5.25,5.44,30716900,165038592
SH600582,2024-01-24,5.43,5.59,5.36,5.58,28658420,157448544
SH600582,2024-01-25,5.6,5.81,5.58,5.78,33091472,189263008
SH600582,2024-01-26,5.78,5.87,5.75,5.82,24811492,144338096
SH600582,2024-01-29,5.82,5.95,5.79,5.84,30378100,178110912
SH600582,2024-01-30,5.79,5.95,5.79,5.81,25909600,152046304
SH600582,2024-01-31,5.79,5.91,5.7,5.73,40144608,232405680
SH600582,2024-02-01,5.71,5.72,5.54,5.58,42926460,241157696
SH600582,2024-02-02,5.59,5.68,5.38,5.53,37903364,210863584
SH600582,2024-02-05,5.49,5.57,5.25,5.44,52358076,284374592
SH600582,2024-02-06,5.4,5.79,5.4,5.71,58682160,328695264
SH600582,2024-02-07,5.71,5.92,5.68,5.92,73755048,430571456
SH600582,2024-02-08,5.92,6.21,5.9,6.07,63724404,388968032
SH600582,2024-02-19,6.1,6.21,5.97,6.06,52694684,318227840
SH600582,2024-02-20,6.05,6.12,5.96,6.05,29662832,179773728
SH600582,2024-02-21,6.06,6.25,5.99,6.08,45002456,277027232
SH600582,2024-02-22,6.07,6.22,6.03,6.22,38505360,235819520
SH600582,2024-02-23,6.23,6.39,6.2,6.33,44047188,277433792
SH600582,2024-02-26,6.67,6.81,6.54,6.64,85514328,568147072
SH600582,2024-02-27,6.62,6.62,6.44,6.6,61727304,402436416
SH600582,2024-02-28,6.63,6.7,6.46,6.56,55533084,364426336
SH600582,2024-02-29,6.55,6.91,6.51,6.85,67279696,456799072
SH600582,2024-03-01,6.82,6.91,6.69,6.72,40429928,273401152
SH600582,2024-03-04,6.72,6.85,6.68,6.79,37774596,255156864
