"代码","时间","开盘价","最高价","最低价","收盘价","成交量.股.","成交额.元."
"SH601598","2019-01-18",5.3,5.7,4.77,4.89,318354560,1633168128
"SH601598","2019-01-21",5.05,5.38,5.02,5.38,274124160,1417253120
"SH601598","2019-01-22",5.25,5.38,5.1,5.19,216056320,1129668608
"SH601598","2019-01-23",5.15,5.27,5.04,5.2,189397168,978171648
"SH601598","2019-01-24",5.11,5.18,4.92,4.92,171186752,866673920
"SH601598","2019-01-25",4.88,4.94,4.75,4.78,110291752,531706816
"SH601598","2019-01-28",4.8,4.87,4.52,4.55,98816432,463572864
"SH601598","2019-01-29",4.5,4.52,4.25,4.32,81010136,352348992
"SH601598","2019-01-30",4.28,4.45,4.25,4.35,51816288,226122416
"SH601598","2019-01-31",4.32,4.36,4.04,4.09,75405496,316350784
"SH601598","2019-02-01",4.13,4.23,4.11,4.2,45890740,192134576
"SH601598","2019-02-11",4.21,4.43,4.16,4.4,73662968,315448288
"SH601598","2019-02-12",4.33,4.4,4.32,4.37,51141976,222974448
"SH601598","2019-02-13",4.38,4.49,4.34,4.44,75645128,333576640
"SH601598","2019-02-14",4.42,4.45,4.36,4.41,57928632,254735760
"SH601598","2019-02-15",4.39,4.4,4.31,4.32,54056260,235508512
"SH601598","2019-02-18",4.34,4.43,4.33,4.42,64754536,284074752
"SH601598","2019-02-19",4.42,4.81,4.41,4.61,132475600,609388672
"SH601598","2019-02-20",4.57,4.59,4.48,4.54,62459808,283289632
"SH601598","2019-02-21",4.54,4.57,4.46,4.49,61209724,276962560
"SH601598","2019-02-22",4.47,4.56,4.42,4.56,58229340,261134976
"SH601598","2019-02-25",4.58,4.79,4.56,4.77,121555288,569895936
"SH601598","2019-02-26",4.8,5.25,4.73,5.2,230042064,1187143040
"SH601598","2019-02-27",5.05,5.52,5.02,5.23,178126752,926770624
"SH601598","2019-02-28",5.25,5.3,5.03,5.05,103733280,532583936
"SH601598","2019-03-01",5.05,5.34,4.88,5.29,123129152,621284864
"SH601598","2019-03-04",5.33,5.82,5.3,5.65,226848144,1275669504
"SH601598","2019-03-05",5.6,5.78,5.51,5.77,155679776,883450368
"SH601598","2019-03-06",5.79,6.35,5.71,6.35,215170272,1332607616
"SH601598","2019-03-07",6.91,6.99,6.7,6.99,82159600,565748992
"SH601598","2019-03-08",7.4,7.69,6.76,6.94,380380064,2805970432
"SH601598","2019-03-11",6.92,7.17,6.25,6.55,263152784,1712359936
"SH601598","2019-03-12",6.49,7.05,6.38,7.02,240341440,1599823872
"SH601598","2019-03-13",6.88,6.88,6.32,6.34,178613424,1175071744
"SH601598","2019-03-14",6.01,6.28,5.82,5.97,115582240,694712768
"SH601598","2019-03-15",6.06,6.19,5.89,6.02,77108264,466362464
"SH601598","2019-03-18",6.03,6.27,5.9,6.27,83121632,509272672
"SH601598","2019-03-19",6.3,6.36,6.11,6.15,70019608,434723296
"SH601598","2019-03-20",6.15,6.32,6.01,6.2,70075288,432314976
"SH601598","2019-03-21",6.19,6.33,6.11,6.27,94470624,589269056
"SH601598","2019-03-22",6.2,6.23,6.08,6.18,66183084,406984000
"SH601598","2019-03-25",6.05,6.1,5.92,5.95,69651616,419085312
"SH601598","2019-03-26",5.99,6.06,5.69,5.8,57579024,338397792
"SH601598","2019-03-27",5.83,5.87,5.71,5.83,41183176,238598416
"SH601598","2019-03-28",5.8,5.95,5.68,5.74,52880640,306635136
"SH601598","2019-03-29",5.71,5.93,5.67,5.92,66618760,388279776
"SH601598","2019-04-01",5.96,6.35,5.93,6.25,110746680,680307840
"SH601598","2019-04-02",6.27,6.32,6.13,6.17,86228936,536145664
"SH601598","2019-04-03",6.12,6.79,6.07,6.67,215208592,1417461888
"SH601598","2019-04-04",6.85,6.85,6.41,6.5,160591168,1053047744
"SH601598","2019-04-08",6.45,6.52,6.18,6.26,99135672,627310912
"SH601598","2019-04-09",6.2,6.37,6.17,6.29,51826292,324885472
