industry_pair,stock_pair,spread_std,total_avg_volume,annualized_return,max_drawdown,sharpe_ratio
电子-非银金融,"('688538.SH', '601162.SH')",0.9932325003031811,2092629874.7619047,4.17245135,-1.1201570500000002,-1.4435664532049624
电子-非银金融,"('002185.SZ', '002797.SZ')",0.6089566148695639,1825992423.6190476,4.17245135,-1.1201570500000002,-1.4435664532049624
电子-基础化工,"('002185.SZ', '600096.SH')",1.1460812358379957,1352416668.952381,-1.00176569,-1.025922439221952,-0.036723895756556164
电子-基础化工,"('002436.SZ', '000893.SZ')",1.4801124603902625,1024374633.7777778,-1.00176569,-1.025922439221952,-0.036723895756556164
电子-国防军工,"('000021.SZ', '600862.SH')",1.077685363225706,1427142554.8253968,-0.9356718499999999,-0.9604205314938217,-0.5897456422467523
电子-国防军工,"('300136.SZ', '300699.SZ')",1.3775228885504462,1197142945.3333333,-0.9356718499999999,-0.9604205314938217,-0.5897456422467523
电子-计算机,"('300136.SZ', '000066.SZ')",1.3941875755302726,2653818846.698413,13143.253503299995,-2.11373324,0.07799164147965695
电子-计算机,"('688172.SH', '000066.SZ')",1.4962042464074496,2026218206.6785715,13143.253503299995,-2.11373324,0.07799164147965695
电子-有色金属,"('002436.SZ', '600392.SH')",1.1562827780310225,1135270162.5714285,0.9327211900000001,-1.0091178600000001,-0.4771624785084802
电子-有色金属,"('300285.SZ', '000878.SZ')",1.1692095786052785,796742665.7936507,0.9327211900000001,-1.0091178600000001,-0.4771624785084802
电子-机械设备,"('002138.SZ', '002008.SZ')",1.429835028730477,1066732029.0476191,1.9412449700000005,-0.32931900999999997,1.3231766668453444
电子-机械设备,"('300054.SZ', '002008.SZ')",1.1238420715151467,1038342548.0634921,1.9412449700000005,-0.32931900999999997,1.3231766668453444
电子-公用事业,"('601231.SH', '600863.SH')",1.2709782305311046,622941986.3333334,227123855.6306336,-4.984095924149279,-4.981572075667246
电子-公用事业,"('300285.SZ', '600021.SH')",1.2946236158473505,598929125.2539682,227123855.6306336,-4.984095924149279,-4.981572075667246
电子-传媒,"('002138.SZ', '300058.SZ')",1.403410579053436,1920584925.936508,37.447340090000004,-5.272559088218512,-1.9283102055221721
电子-传媒,"('000050.SZ', '300058.SZ')",1.2775571550865126,1738442871.8730159,37.447340090000004,-5.272559088218512,-1.9283102055221721
电子-汽车,"('002436.SZ', '600699.SH')",1.0303632714701094,1174509401.4285715,3433909.50066636,-7.958922678749384,-3.44479105341018
电子-汽车,"('601231.SH', '600166.SH')",1.2477122883879606,559253756.1111112,3433909.50066636,-7.958922678749384,-3.44479105341018
电子-交通运输,"('002436.SZ', '600153.SH')",0.9736822856807184,1064317282.0952381,5.947911130000004,-0.8324481260773801,1.6696984498724161
电子-交通运输,"('600707.SH', '600153.SH')",0.6886727230854379,603258482.8253968,5.947911130000004,-0.8324481260773801,1.6696984498724161
电子-钢铁,"('002436.SZ', '000959.SZ')",1.3564540308412103,866623195.2301588,166.67537272000004,-24.119649420000002,-0.879569380680143
电子-钢铁,"('002436.SZ', '000898.SZ')",1.3971249965072658,857809820.3968254,166.67537272000004,-24.119649420000002,-0.879569380680143
电子-煤炭,"('600707.SH', '600157.SH')",0.5428866879008947,1357281384.0952382,2204.7278793900005,-5.562877669477667,-2.758813575694293
电子-煤炭,"('000050.SZ', '600157.SH')",0.7351666927876201,1250252918.063492,2204.7278793900005,-5.562877669477667,-2.758813575694293
电子-房地产,"('300285.SZ', '600325.SH')",1.2311226270812867,536974124.7142857,173.21519481,-3.2506972425877736,-3.014879321256499
电子-房地产,"('000050.SZ', '600208.SH')",0.5550913160252718,474509019.7777778,173.21519481,-3.2506972425877736,-3.014879321256499
电子-银行,"('300285.SZ', '002966.SZ')",1.4262123321552003,580155974.9047619,188.50397943000002,-9.52949113,-1.5288521784331857
电子-银行,"('300285.SZ', '601997.SH')",1.3196868208752908,457000284.39682543,188.50397943000002,-9.52949113,-1.5288521784331857
电子-石油石化,"('002436.SZ', '600688.SH')",1.4354194183568225,850138840.2698413,4.281269969999999,-4.48791647,-1.476323825839188
电子-环保,"('002436.SZ', '000967.SZ')",1.1526543971630485,885343620.4920635,39.83844401000001,-2.5667759599999993,-2.323249740272849
电子-环保,"('600707.SH', '000967.SZ')",0.5742231381790188,424284821.22222227,39.83844401000001,-2.5667759599999993,-2.323249740272849
电子-家用电器,"('000021.SZ', '600839.SH')",1.0484857219704973,3999564048.8888884,773.1650339799999,-3.670808356510619,-3.233631836027125
电子-家用电器,"('300136.SZ', '600839.SH')",1.4477824577917375,3664421633.904762,773.1650339799999,-3.670808356510619,-3.233631836027125
电子-农林牧渔,"('300285.SZ', '600737.SH')",1.2163608688868859,556213032.2698413,6.014130890000001,-1.6641246200000002,-1.768139262569725
电子-农林牧渔,"('688538.SH', '600598.SH')",0.7717291632907691,359133167.6825397,6.014130890000001,-1.6641246200000002,-1.768139262569725
电子-建筑材料,"('300285.SZ', '600801.SH')",1.1794983536575656,362538346.28571427,63.972008290000005,-1.0572040704593653,-0.585073870326356
电子-建筑装饰,"('000050.SZ', '600170.SH')",0.761466219716312,489807163.3650794,17.38759546,-3.1196992417897906,-2.091006380665353
电子-建筑装饰,"('300285.SZ', '600820.SH')",1.316942592404992,443410224.9047619,17.38759546,-3.1196992417897906,-2.091006380665353
电子-商贸零售,"('600707.SH', '000785.SZ')",0.5488032013713583,644725175.5952382,384.97861769,-6.68903666,-2.722302839708888
电子-商贸零售,"('601231.SH', '000785.SZ')",1.007823917912361,622015004.7222223,384.97861769,-6.68903666,-2.722302839708888
电子-轻工制造,"('300285.SZ', '002078.SZ')",1.1832279520253837,498913928.1111111,73.60500389999999,-0.9352011197414849,2.028687420965764
电子-轻工制造,"('300285.SZ', '002572.SZ')",1.2393243221615438,462440609.9206349,73.60500389999999,-0.9352011197414849,2.028687420965764
电子-纺织服饰,"('600707.SH', '600177.SH')",0.5033449800831374,485748560.79365087,1.7988065300000011,-0.667589729425434,0.9183417882240501
电子-纺织服饰,"('600707.SH', '002563.SZ')",0.5487002674453447,412910751.3809524,1.7988065300000011,-0.667589729425434,0.9183417882240501
电子-社会服务,"('600707.SH', '002607.SZ')",0.5776573573608512,1526913848.3174603,658.5211225700002,-5.292165667664223,-2.7925779076472232
电力设备-非银金融,"('002340.SZ', '601162.SH')",0.8922733128192802,2679961772.126984,307.19114657000006,-7.562666344876589,-2.2723771523061846
电力设备-非银金融,"('688772.SH', '601162.SH')",1.0119640751752967,2187698782.984127,307.19114657000006,-7.562666344876589,-2.2723771523061846
电力设备-基础化工,"('002340.SZ', '600096.SH')",1.0284535016268537,1319232913.2063491,202.41786166999998,-5.030787409968448,-2.425835428595955
电力设备-基础化工,"('300001.SZ', '601216.SH')",1.445907661111048,903726462.1111112,202.41786166999998,-5.030787409968448,-2.425835428595955
电力设备-国防军工,"('002340.SZ', '000519.SZ')",1.1878942249035576,1283525897.174603,-0.03516056999999928,-0.15817010167158452,-0.26852329559730503
电力设备-国防军工,"('002340.SZ', '600879.SH')",0.6785058725784958,1220040973.301587,-0.03516056999999928,-0.15817010167158452,-0.26852329559730503
电力设备-计算机,"('002340.SZ', '002410.SZ')",1.4950139479650786,1237131900.031746,-0.49012252,-0.77363558854874,0.165758613899592
电力设备-计算机,"('002340.SZ', '002152.SZ')",1.1957096806593301,1229955724.3174603,-0.49012252,-0.77363558854874,0.165758613899592
电力设备-有色金属,"('002340.SZ', '002532.SZ')",0.6310542962044632,1165015614.095238,0.039425370000000015,-0.053494579226259775,0.15047016895255888
电力设备-有色金属,"('002340.SZ', '600549.SH')",1.2385957990934346,1117933882.1904762,0.039425370000000015,-0.053494579226259775,0.15047016895255888
电力设备-机械设备,"('600885.SH', '002008.SZ')",1.3718443664598559,929683034.7301587,5.291380269999999,-0.847420774409618,1.5848179549487809
电力设备-机械设备,"('002531.SZ', '600582.SH')",0.8594040038826819,483818427.8253968,5.291380269999999,-0.847420774409618,1.5848179549487809
电力设备-公用事业,"('002340.SZ', '000155.SZ')",0.5993513259785045,932884830.079365,-14.614200859999997,-2.764680759747502,-4.007952273222656
电力设备-公用事业,"('002487.SZ', '600021.SH')",1.433651601748611,647810464.920635,-14.614200859999997,-2.764680759747502,-4.007952273222656
电力设备-传媒,"('300001.SZ', '002517.SZ')",1.2075549891121267,1000640855.3650794,394.34971933,-1.97552305755266,-3.084626399872746
电力设备-传媒,"('002340.SZ', '600637.SH')",0.6490581141375017,943666413.5873015,394.34971933,-1.97552305755266,-3.084626399872746
电力设备-汽车,"('002340.SZ', '000559.SZ')",0.6216588041165669,901410703.7460318,-2.2269520799999993,-1.3490695789029,0.37801969181314066
电力设备-汽车,"('002340.SZ', '601965.SH')",1.0299054861995907,833501574.3174603,-2.2269520799999993,-1.3490695789029,0.37801969181314066
电力设备-交通运输,"('002340.SZ', '600153.SH')",0.8493615027611807,1014256401.2063491,0.1570615900000003,-0.04016717556587557,1.2211590142099669
电力设备-交通运输,"('002340.SZ', '603885.SH')",0.9279236127374371,921494235.1269841,0.1570615900000003,-0.04016717556587557,1.2211590142099669
电力设备-钢铁,"('002340.SZ', '002318.SZ')",1.4228274979470226,856662029.2857143,5316.925345290001,-3.3256076021455274,-1.802149215290726
电力设备-钢铁,"('600416.SH', '000778.SZ')",1.3009465758810599,369592581.1746032,5316.925345290001,-3.3256076021455274,-1.802149215290726
电力设备-食品饮料,"('002340.SZ', '002507.SZ')",0.7436098693309513,893759996.9047618,0.20640909000000018,-0.028783977695048923,1.4776113442080094
电力设备-食品饮料,"('002531.SZ', '300146.SZ')",0.8664039586583315,462157639.0793651,0.20640909000000018,-0.028783977695048923,1.4776113442080094
电力设备-煤炭,"('002531.SZ', '601666.SH')",0.8408294644730646,650134005.3492063,0.0,0.0,-inf
电力设备-煤炭,"('002531.SZ', '600546.SH')",1.1622944627217913,592907851.6031747,0.0,0.0,-inf
电力设备-房地产,"('002340.SZ', '600848.SH')",0.5564821388275851,794513008.1269841,0.15622032000000008,-0.0661253610426521,1.1440574769948975
电力设备-房地产,"('002340.SZ', '600007.SH')",1.3230989465737573,788288640.4285713,0.15622032000000008,-0.0661253610426521,1.1440574769948975
电力设备-银行,"('601615.SH', '601997.SH')",1.2165422986570087,610275165.9365079,817393.6861302399,-11.296277864202104,1.0812989437638942
电力设备-银行,"('601615.SH', '002958.SZ')",1.3266893771371606,559101359.2539682,817393.6861302399,-11.296277864202104,1.0812989437638942
电力设备-石油石化,"('601179.SH', '600968.SH')",0.5503870366300716,897084798.0,48.83357076,-1.576767929315181,-2.478797574706604
电力设备-石油石化,"('002531.SZ', '600583.SH')",0.9034783504342578,455906359.8253968,48.83357076,-1.576767929315181,-2.478797574706604
电力设备-环保,"('002340.SZ', '603568.SH')",0.9869705104974843,816371458.2539682,0.03574636000000009,-0.06839552335745114,0.12807070304361365
电力设备-环保,"('002340.SZ', '300140.SZ')",0.6498325492465965,783367596.2777777,0.03574636000000009,-0.06839552335745114,0.12807070304361365
电力设备-家用电器,"('300118.SZ', '002508.SZ')",1.1601136912559367,691392299.1111112,-172.94254532999997,-2.494017173480864,-3.0008486326276222
电力设备-家用电器,"('688567.SH', '002429.SZ')",1.407264277021742,493421350.36507934,-172.94254532999997,-2.494017173480864,-3.0008486326276222
电力设备-农林牧渔,"('002340.SZ', '600737.SH')",0.5102347475087271,1038139913.5873015,0.07412477000000006,-0.10325763877568728,0.35086275073454765
电力设备-农林牧渔,"('002340.SZ', '600598.SH')",0.6481249704805393,946465065.047619,0.07412477000000006,-0.10325763877568728,0.35086275073454765
电力设备-建筑材料,"('002340.SZ', '000401.SZ')",0.5450185870490338,778915045.3492063,-0.010808079999999998,-0.0648559639534384,-0.5010072460824252
电力设备-建筑材料,"('002531.SZ', '601636.SH')",0.5859796925564353,486912225.5873016,-0.010808079999999998,-0.0648559639534384,-0.5010072460824252
电力设备-通信,"('688772.SH', '600487.SH')",1.0444450421883864,1005926276.7619048,0.5543648000000001,-0.2853649850377973,0.8601376198473905
电力设备-通信,"('002340.SZ', '688387.SH')",0.60142640161729,839730219.579365,0.5543648000000001,-0.2853649850377973,0.8601376198473905
电力设备-建筑装饰,"('002531.SZ', '600720.SH')",0.8396486182097814,373595903.7777778,0.0353012399999999,-0.22378183999999957,0.18068050154539367
电力设备-建筑装饰,"('000009.SZ', '600720.SH')",0.7063946473729984,340792056.3015873,0.0353012399999999,-0.22378183999999957,0.18068050154539367
电力设备-商贸零售,"('002340.SZ', '600859.SH')",1.004751205906816,1116671122.6349206,-0.87706705,-1.2958753501142342,0.27744248050881803
电力设备-商贸零售,"('002340.SZ', '000785.SZ')",0.6928084419805042,1055723093.9761904,-0.87706705,-1.2958753501142342,0.27744248050881803
电力设备-轻工制造,"('002340.SZ', '002572.SZ')",1.4402692746083159,944367491.2380952,1367.5168485599995,-3.2720698683086438,1.4955973720123268
电力设备-轻工制造,"('002340.SZ', '002831.SZ')",1.333097557293444,810193874.0238094,1367.5168485599995,-3.2720698683086438,1.4955973720123268
电力设备-纺织服饰,"('002340.SZ', '002563.SZ')",0.5005623268669742,823908669.7619047,0.28294604999999984,-0.10533669562378689,1.5167533071910084
电力设备-社会服务,"('002340.SZ', '002607.SZ')",0.66809735026906,1937911766.6984127,-0.9872768700000001,-0.9947670897827372,0.056515329981563854
电力设备-社会服务,"('002340.SZ', '300012.SZ')",1.000829713335478,1023810429.9682539,-0.9872768700000001,-0.9947670897827372,0.056515329981563854
非银金融-基础化工,"('601162.SH', '600096.SH')",0.813401201095882,2570012907.5555553,17.43182564,-6.253990654190892,0.9763061173402142
非银金融-基础化工,"('601099.SH', '600096.SH')",0.9315020689569105,1739749645.4603174,17.43182564,-6.253990654190892,0.9763061173402142
非银金融-国防军工,"('601198.SH', '600879.SH')",0.7757942169047548,1060004835.7777778,1.4231471299999998,-0.6180197034448521,1.1366288327199396
非银金融-国防军工,"('601198.SH', '600862.SH')",1.3167742866233187,900453692.984127,1.4231471299999998,-0.6180197034448521,1.1366288327199396
非银金融-计算机,"('002673.SZ', '600131.SH')",1.141889746210133,941943528.3174603,5.38754,-0.8802420200000001,1.489854763668292
非银金融-计算机,"('601456.SH', '600271.SH')",0.7293424916652573,866173981.9047619,5.38754,-0.8802420200000001,1.489854763668292
非银金融-有色金属,"('002673.SZ', '600392.SH')",0.797098048624494,1003350462.5714285,3.8261112400000004,-1.2032751208197037,0.5198583758827438
非银金融-有色金属,"('600109.SH', '600497.SH')",0.5269469894623257,886191640.5396826,3.8261112400000004,-1.2032751208197037,0.5198583758827438
非银金融-机械设备,"('601456.SH', '601399.SH')",0.924342020119595,813235970.9444444,19874.015124350008,-18.905869890984725,-0.6104057419139477
非银金融-机械设备,"('601456.SH', '601106.SH')",0.8673736998634675,794426420.2460318,19874.015124350008,-18.905869890984725,-0.6104057419139477
非银金融-公用事业,"('002673.SZ', '600578.SH')",0.8688257650513567,745659482.031746,31.497956449999997,-2.3804634630226484,-2.4415203172974222
非银金融-公用事业,"('601108.SH', '600578.SH')",0.6309601865190163,515677665.93650794,31.497956449999997,-2.3804634630226484,-2.4415203172974222
非银金融-传媒,"('002670.SZ', '300058.SZ')",1.0758475273209602,2285199833.968254,1302.56678044,-1.7854193548441475,-1.881626423532688
非银金融-传媒,"('002945.SZ', '300058.SZ')",0.9024123112582901,1877894385.3333333,1302.56678044,-1.7854193548441475,-1.881626423532688
非银金融-汽车,"('002670.SZ', '000559.SZ')",1.4735855927498194,930141281.4285715,86.6776031,-2.6355802625596985,-0.39432662441056476
非银金融-汽车,"('600155.SH', '000559.SZ')",0.5881217855705859,517336685.26984125,86.6776031,-2.6355802625596985,-0.39432662441056476
非银金融-交通运输,"('601108.SH', '603885.SH')",0.6620569618467728,609653599.920635,3.72649378,-1.7659110928762773,-2.373386916692757
非银金融-交通运输,"('601696.SH', '600704.SH')",0.7673067325588507,608306546.7619047,3.72649378,-1.7659110928762773,-2.373386916692757
非银金融-钢铁,"('600109.SH', '000898.SZ')",0.5622553122672738,419743257.8571428,16349.20124353,-4.138766136935195,0.08927071733822084
非银金融-钢铁,"('600901.SH', '002318.SZ')",1.4714464567054382,368622374.30158734,16349.20124353,-4.138766136935195,0.08927071733822084
非银金融-食品饮料,"('002670.SZ', '000729.SZ')",1.4345924679962752,962039733.047619,2.9484675900000004,-1.1207308199264587,-0.9235906167499965
非银金融-食品饮料,"('600109.SH', '002507.SZ')",0.503588129249315,505754315.25396824,2.9484675900000004,-1.1207308199264587,-0.9235906167499965
非银金融-煤炭,"('601456.SH', '600157.SH')",0.9592123775118713,1751046847.5238094,191857.22971472997,-7.779953458087202,-3.2362562966778543
非银金融-煤炭,"('601108.SH', '600157.SH')",0.5635973751740778,1456438667.2698412,191857.22971472997,-7.779953458087202,-3.2362562966778543
非银金融-房地产,"('601162.SH', '601155.SH')",0.9814269219865014,2247721612.6349206,0.6542346200000011,-0.14176768834298625,1.9308490148473636
非银金融-房地产,"('601099.SH', '601155.SH')",1.3860306183173032,1417458350.5396824,0.6542346200000011,-0.14176768834298625,1.9308490148473636
非银金融-银行,"('601696.SH', '601997.SH')",0.7779745569386656,580472964.0,109.14637637,-5.810153095978239,0.19657817564294794
非银金融-银行,"('601108.SH', '002958.SZ')",0.5690864280140588,575912723.8253968,109.14637637,-5.810153095978239,0.19657817564294794
非银金融-石油石化,"('601456.SH', '600871.SH')",1.0441442504759226,834854574.6190476,392.10130810000004,-6.549278631378592,-2.314331179713639
非银金融-石油石化,"('002673.SZ', '600339.SH')",0.8101098168290739,781948096.2063493,392.10130810000004,-6.549278631378592,-2.314331179713639
非银金融-环保,"('002673.SZ', '600008.SH')",0.8074299922037353,862935322.0634921,4.86716996,-2.50331022,-0.09977909038614101
非银金融-环保,"('000750.SZ', '600008.SH')",0.5240245460344823,849683757.8730159,4.86716996,-2.50331022,-0.09977909038614101
非银金融-农林牧渔,"('601162.SH', '600598.SH')",0.5546649566428519,2197245059.3968253,227.03584389999995,-2.23339334,-3.0890759904524967
非银金融-农林牧渔,"('601456.SH', '601118.SH')",0.815351819074867,902464755.3650794,227.03584389999995,-2.23339334,-3.0890759904524967
非银金融-建筑材料,"('601456.SH', '000401.SZ')",0.7457659965252736,761682590.3968254,131.18982386,-4.462633348179489,-2.500261937130126
非银金融-建筑材料,"('600906.SH', '601992.SH')",0.5113842096115259,308588653.6111111,131.18982386,-4.462633348179489,-2.500261937130126
非银金融-通信,"('601456.SH', '688387.SH')",0.7675020808574866,822497764.6269841,372.09922214,-1.8868092104940446,-3.178839265549423
非银金融-商贸零售,"('601162.SH', '601933.SH')",0.9081838986347028,3356031229.079365,6324.956755820003,-5.13133395068495,-3.398221699488387
非银金融-商贸零售,"('002670.SZ', '601933.SH')",0.9948906149604686,2133981812.4126983,6324.956755820003,-5.13133395068495,-3.398221699488387
非银金融-轻工制造,"('600109.SH', '002572.SZ')",1.3250754588107054,556361809.5873016,-190673.47486364,-4.616287005678936,1.9033154357603137
非银金融-轻工制造,"('600901.SH', '002831.SZ')",1.3855824118841444,322154219.03968257,-190673.47486364,-4.616287005678936,1.9033154357603137
非银金融-纺织服饰,"('600901.SH', '002563.SZ')",0.5888012263991942,335869014.7777778,0.004733520000000047,-0.026477203048794307,-0.6167025031312248
非银金融-社会服务,"('600155.SH', '300012.SZ')",0.6776137867093108,639736411.4920635,-0.9999985399999999,-1.000134574537313,0.13900800019387974
非银金融-社会服务,"('000958.SZ', '300012.SZ')",1.0802933036730527,637118731.7103174,-0.9999985399999999,-1.000134574537313,0.13900800019387974
基础化工-国防军工,"('600096.SH', '000519.SZ')",1.180342960014933,1173577032.6031747,-121.08354865999996,-2.3958869335304547,0.5242045958407314
基础化工-国防军工,"('600096.SH', '600879.SH')",0.8734504614425452,1110092108.7301588,-121.08354865999996,-2.3958869335304547,0.5242045958407314
基础化工-计算机,"('600143.SH', '002195.SZ')",0.8481566858794046,1582370237.8888888,276.43742240000006,-2.2622054588451954,-3.0628705876893445
基础化工-计算机,"('600143.SH', '002065.SZ')",0.8406326384236773,1237370643.063492,276.43742240000006,-2.2622054588451954,-3.0628705876893445
基础化工-有色金属,"('000830.SZ', '000426.SZ')",0.7822057856082495,713941293.1111112,0.029158120000000176,-0.12808553930416855,0.12091027176675125
基础化工-有色金属,"('000830.SZ', '002532.SZ')",0.5274167691953945,704438726.1269841,0.029158120000000176,-0.12808553930416855,0.12091027176675125
基础化工-机械设备,"('600096.SH', '688425.SH')",1.085676661642108,721724470.4444444,-957.85777204,-5.349105560000001,-2.596649575862955
基础化工-机械设备,"('600096.SH', '601399.SH')",1.1612141741783808,720519561.3253968,-957.85777204,-5.349105560000001,-2.596649575862955
基础化工-公用事业,"('600096.SH', '600578.SH')",1.202058192853884,717569436.5714285,50141.665423579994,-6.479000911448163,-3.8723224117327733
基础化工-公用事业,"('000683.SZ', '601991.SH')",0.5815221142762093,590343358.2857143,50141.665423579994,-6.479000911448163,-3.8723224117327733
基础化工-传媒,"('601216.SH', '300058.SZ')",1.33273863611029,2080149512.5555553,-13.305452340000034,-1.2017250655300709,-0.8635020970459696
基础化工-传媒,"('000893.SZ', '002517.SZ')",1.3164807089467838,894908402.4126984,-13.305452340000034,-1.2017250655300709,-0.8635020970459696
基础化工-汽车,"('600096.SH', '000559.SZ')",0.9526927296484039,791461839.1746032,6.476902869999961,-4.126792547887137,-3.1875689767408044
基础化工-汽车,"('002407.SZ', '601966.SH')",1.155240077649458,592209210.015873,6.476902869999961,-4.126792547887137,-3.1875689767408044
基础化工-交通运输,"('600096.SH', '600704.SH')",1.0760395563922769,856811883.9047619,429.51649163,-4.528030850190438,-2.884022560010463
基础化工-交通运输,"('600096.SH', '603885.SH')",1.1227737917669154,811545370.5555556,429.51649163,-4.528030850190438,-2.884022560010463
基础化工-钢铁,"('002407.SZ', '000629.SZ')",1.1961303783962278,594887129.9206349,71.56386698,-0.661656190551186,2.389651768163644
基础化工-钢铁,"('600873.SH', '001203.SZ')",0.5854146839991513,332291512.9126984,71.56386698,-0.661656190551186,2.389651768163644
基础化工-食品饮料,"('600096.SH', '002507.SZ')",1.0108889502199772,783811132.3333333,-1.0118508700000002,-1.1808456248420298,-1.474627134436974
基础化工-食品饮料,"('601216.SH', '000729.SZ')",0.5349369669916931,756989411.6349206,-1.0118508700000002,-1.1808456248420298,-1.474627134436974
基础化工-煤炭,"('600096.SH', '600157.SH')",1.1942938616273857,1658330437.9047618,262631.11834950995,-18.4073542,-1.4259668288510725
基础化工-煤炭,"('600873.SH', '601666.SH')",1.338213660770161,646658520.8571428,262631.11834950995,-18.4073542,-1.4259668288510725
基础化工-房地产,"('600096.SH', '002244.SZ')",1.1082246435152616,1076148191.015873,0.2983691500000003,-0.07102510031119857,1.7172812001197628
基础化工-房地产,"('600096.SH', '601155.SH')",1.1882982457542306,886992753.7142856,0.2983691500000003,-0.07102510031119857,1.7172812001197628
基础化工-银行,"('600096.SH', '601997.SH')",1.0508503413685832,828978301.1428571,-619.7462338199999,-7.0481134574697695,-2.5501826877992015
基础化工-银行,"('600096.SH', '601577.SH')",0.9914303479766068,785686823.6825397,-619.7462338199999,-7.0481134574697695,-2.5501826877992015
基础化工-石油石化,"('600096.SH', '600339.SH')",1.1700162900373485,753858050.7460318,-3816.450848759999,-79.9058569,-0.7139923165682094
基础化工-石油石化,"('600096.SH', '600871.SH')",1.2411422676571389,742138165.0,-3816.450848759999,-79.9058569,-0.7139923165682094
基础化工-环保,"('600096.SH', '600008.SH')",1.1603220467873556,834845276.6031746,-430.6462490199999,-7.488571119951088,-2.084224918255079
基础化工-环保,"('002407.SZ', '300140.SZ')",0.8238590962491075,371925259.88095236,-430.6462490199999,-7.488571119951088,-2.084224918255079
基础化工-家用电器,"('601216.SH', '002429.SZ')",0.6652085553101379,879558891.3650794,48.69022865000001,-0.6944988435525961,2.1021954708074033
基础化工-家用电器,"('002407.SZ', '002508.SZ')",1.102151867346787,498297681.9841269,48.69022865000001,-0.6944988435525961,2.1021954708074033
基础化工-农林牧渔,"('600096.SH', '600598.SH')",0.7111760738514187,836516200.4761904,520.22862939,-7.903124839253649,1.5769861416925515
基础化工-农林牧渔,"('600096.SH', '601118.SH')",1.0256084927043756,809748345.7460318,520.22862939,-7.903124839253649,1.5769861416925515
基础化工-建筑材料,"('002407.SZ', '002080.SZ')",0.9937200545887145,577323824.031746,546.2286600399999,-1.5502590230889783,-3.3208068558945443
基础化工-建筑材料,"('600873.SH', '601636.SH')",0.5812127308263924,483436741.0952381,546.2286600399999,-1.5502590230889783,-3.3208068558945443
基础化工-通信,"('600096.SH', '600487.SH')",1.154247457905288,1388240401.3333335,3.3048184900000006,-1.0483278550592896,-0.9433932826140105
基础化工-通信,"('000830.SZ', '600487.SH')",1.3291538762974817,1037612377.9365079,3.3048184900000006,-1.0483278550592896,-0.9433932826140105
基础化工-建筑装饰,"('600096.SH', '601611.SH')",0.9337232158539818,813430381.6666666,-8918.6850765,-2.476021999435919,2.1619321497072552
基础化工-建筑装饰,"('000830.SZ', '601611.SH')",0.560811282489717,462802358.2698413,-8918.6850765,-2.476021999435919,2.1619321497072552
基础化工-商贸零售,"('600096.SH', '601933.SH')",1.1764395207279306,1995302370.15873,1882.73766986,-7.261578845316055,-2.344453919384168
基础化工-商贸零售,"('600096.SH', '600859.SH')",1.1944500941099603,1006722258.0634921,1882.73766986,-7.261578845316055,-2.344453919384168
基础化工-轻工制造,"('600141.SH', '002572.SZ')",1.0634860121058145,588187904.984127,4.442797199999999,-0.7777753512578633,1.495656096291882
基础化工-社会服务,"('600096.SH', '002607.SZ')",1.122942683464826,1827962902.1269841,-49.36731511999999,-7.56229008,-1.640541589738206
基础化工-社会服务,"('600096.SH', '300012.SZ')",1.0895428761343233,913861565.3968253,-49.36731511999999,-7.56229008,-1.640541589738206
国防军工-计算机,"('002414.SZ', '002410.SZ')",1.0968954222917096,857881341.031746,-1.0890267,-1.042812891313896,0.06185621685528913
国防军工-计算机,"('002465.SZ', '600131.SH')",1.0891608239889252,802888366.5396826,-1.0890267,-1.042812891313896,0.06185621685528913
国防军工-有色金属,"('002465.SZ', '600497.SH')",0.8970105524087286,1053283341.3015873,-50546.39655548001,-1.942559890930696,-4.418441560617799
国防军工-有色金属,"('000519.SZ', '002532.SZ')",1.0542895091608702,1019359733.4920635,-50546.39655548001,-1.942559890930696,-4.418441560617799
国防军工-机械设备,"('600862.SH', '002008.SZ')",1.1952048705304388,1033924412.1269841,0.7269253200000003,-0.8945116300000001,1.106876550460356
国防军工-机械设备,"('002465.SZ', '600528.SH')",0.7768698320268905,613684633.8730159,0.7269253200000003,-0.8945116300000001,1.106876550460356
国防军工-公用事业,"('600685.SH', '001286.SZ')",1.2011077402308967,536577157.5873016,148.72801748,-5.906272492257597,-2.0471826371334267
国防军工-公用事业,"('600685.SH', '600483.SH')",1.2588463067048272,471315506.85714287,148.72801748,-5.906272492257597,-2.0471826371334267
国防军工-传媒,"('600118.SH', '300058.SZ')",1.465404159774005,2024496771.301587,1255.81933236,-3.636172626566564,-3.096808419946744
国防军工-传媒,"('600862.SH', '300002.SZ')",1.2835260864393405,1282807192.2222223,1255.81933236,-3.636172626566564,-3.096808419946744
国防军工-汽车,"('600435.SH', '000559.SZ')",0.6104334843246055,461905122.4761905,712.8747576400001,-1.66147497,-3.3270209664725323
国防军工-交通运输,"('002465.SZ', '600704.SH')",0.8380916125732195,745846767.5873016,2.1305254800000006,-2.0640811918653448,-1.3765724640787096
国防军工-钢铁,"('002465.SZ', '000709.SZ')",0.9901192624111037,658870198.0,-1660.54054228,-18.42401937038243,-2.3258571127782335
国防军工-钢铁,"('002414.SZ', '000709.SZ')",0.7582043343886691,500533619.8888889,-1660.54054228,-18.42401937038243,-2.3258571127782335
